"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
3.796319174E1,6.271740049E-2,-1.347558498E-1,-7.849661708E-1
3.797315830E1,-1.364869028E-1,-1.272990108E-1,-7.061366439E-1
3.798312617E1,9.680583328E-2,-6.764423847E-2,-6.422207952E-1
3.799309288E1,7.123950869E-2,-6.764423847E-2,-6.198502779E-1
3.800305643E1,-8.002793044E-2,-9.108003974E-2,-5.740439296E-1
3.801302283E1,-4.394212738E-3,-1.006674170E-1,-4.717786312E-1
3.802298851E1,1.479384899E-1,-7.616634667E-2,-3.375554085E-1
3.803295481E1,6.484792382E-2,-7.297056168E-2,-1.885516644E-1
3.804292757E1,-1.930790395E-2,-7.829687744E-2,-9.800425172E-2
3.805289450E1,-1.226384789E-1,-9.427583218E-2,-1.384842768E-2
3.806286575E1,-2.004027218E-1,-7.829687744E-2,7.350318879E-2
3.807283309E1,2.607232630E-1,7.856319658E-3,1.938779801E-1
3.808279945E1,1.904158667E-2,-4.434159771E-2,3.173153996E-1
3.809276669E1,-1.077247858E-1,-9.427583218E-2,3.982754350E-1
3.810273590E1,2.649843395E-1,-3.049317189E-2,5.356944799E-1
3.811270335E1,4.684496820E-1,6.325002760E-2,6.613955498E-1
3.812267080E1,2.223737910E-2,4.407528415E-2,7.072018981E-1
3.813263820E1,-1.185105834E-2,6.751108170E-2,7.582014203E-1
3.814260247E1,-3.315633163E-2,9.414267540E-2,8.306393027E-1
3.815256960E1,-6.191844866E-2,1.058605760E-1,8.945551515E-1
3.816253825E1,-5.459476262E-3,1.484711170E-1,8.934898973E-1
3.817250549E1,-1.929458827E-1,1.410142779E-1,8.743151426E-1
3.818246835E1,-1.567269117E-1,1.782985032E-1,8.072035313E-1
3.819243518E1,-2.035985142E-1,1.729721874E-1,7.539403439E-1
3.820240309E1,-1.396826953E-1,1.751027107E-1,6.741787195E-1
3.821236997E1,-8.109319210E-2,1.410142779E-1,6.145239472E-1
3.822233752E1,-9.600688517E-2,1.133174226E-1,5.239765644E-1
3.823230445E1,-1.258342713E-1,7.603318989E-2,4.206459820E-1
3.824226976E1,-4.167843983E-2,7.283740491E-2,3.418164849E-1
3.825223653E1,-1.322258562E-1,5.685844645E-2,2.363553643E-1
3.826220434E1,-6.937529147E-2,6.431528926E-2,1.544632316E-1
3.827217122E1,1.691105962E-2,7.496792823E-2,9.693899006E-2
3.828213830E1,-2.291648388E-1,5.898897350E-2,3.195791040E-3
3.829210518E1,-1.759016514E-1,9.094688296E-2,-7.563371956E-2
3.830207236E1,-3.635212034E-2,1.239700541E-1,-1.363537461E-1
3.831203924E1,-2.025332451E-1,9.946899116E-2,-2.098569423E-1
3.832200882E1,2.756369673E-2,1.282311082E-1,-2.897517085E-1
3.833197601E1,9.574057162E-2,1.218395308E-1,-3.386206925E-1
3.834193809E1,-1.940111369E-1,7.283740491E-2,-4.195807278E-1
3.835190476E1,-1.972069293E-1,5.046686530E-2,-5.207807422E-1
3.836187304E1,-3.079943359E-1,-1.664474420E-2,-5.676523447E-1
3.837183986E1,-5.826992393E-1,-8.788424730E-2,-6.166545153E-1
3.838180549E1,5.664539337E-1,1.026647836E-1,-6.091976166E-1
3.839177216E1,5.334307551E-1,9.201214463E-2,-6.145239472E-1
3.840174408E1,-6.380929351E-1,-4.860265180E-2,-8.934898973E-1
3.841171127E1,-5.765739456E-2,-9.747162461E-2,-9.371656775E-1
3.842166752E1,9.189230204E-1,-1.771000773E-2,-8.478167057E-1
3.843163356E1,4.780370742E-2,-1.379516423E-1,-8.615319729E-1
3.844160710E1,-3.941475451E-1,-1.954758763E-1,-8.488819599E-1
3.845157393E1,2.181127369E-1,-1.038632020E-1,-8.700540662E-1
3.846153966E1,2.042642981E-1,-9.640636295E-2,-8.924246430E-1
3.847150637E1,-2.536658943E-1,-1.581916511E-1,-9.179909229E-1
3.848147700E1,-4.623244107E-1,-2.018674612E-1,-9.339699149E-1
3.849144408E1,-1.450090110E-1,-1.699095517E-1,-8.849677444E-1
3.850141257E1,7.656582445E-2,-1.379516423E-1,-8.668583035E-1
3.851137981E1,-4.495412707E-1,-2.274337858E-1,-9.041424990E-1
3.852133773E1,3.821633384E-2,-1.677790284E-1,-8.913593292E-1
3.853130403E1,1.829590350E-1,-1.613874435E-1,-8.743151426E-1
3.854126690E1,-3.941475451E-1,-2.348906398E-1,-9.467530847E-1
3.855123283E1,-2.302301079E-1,-2.530001104E-1,-9.808415174E-1
3.856123533E1,1.383511126E-1,-2.348906398E-1,-9.084035754E-1
3.857120497E1,-4.324970245E-1,-3.520696461E-1,-8.478167057E-1
3.858116872E1,3.928159550E-2,-2.167811543E-1,-8.201198578E-1
3.859113773E1,4.769718051E-1,-9.001477808E-2,-8.574040532E-1
3.860109716E1,-3.090596199E-1,-1.794969290E-1,-9.595362544E-1
3.861106518E1,2.564622164E-1,-1.411474347E-1,-9.776456952E-1
3.862103179E1,8.635293245E-1,-1.070589945E-1,-8.233156204E-1
3.863099966E1,8.295740932E-2,-2.082590461E-1,-7.338334918E-1
3.864096867E1,-3.484743834E-1,-2.806969583E-1,-6.677871346E-1
3.865093664E1,3.161169887E-1,-2.018674612E-1,-6.475471258E-1
3.866090382E1,-9.174583107E-2,-2.966759205E-1,-6.251766086E-1
3.867087169E1,4.567318037E-2,-2.838927507E-1,-5.825660825E-1
3.868083247E1,5.930855274E-1,-1.645832360E-1,-5.410207510E-1
3.869079966E1,-2.195774615E-1,-2.668485343E-1,-4.898881316E-1
3.870076351E1,-7.701855898E-1,-3.531349003E-1,-5.580649972E-1
3.871073033E1,7.953524590E-1,-1.613874435E-1,-5.580649972E-1
3.872067716E1,6.229129434E-1,-2.242379934E-1,-4.973449707E-1
3.873064195E1,-4.197138846E-1,-3.211769760E-1,-4.930838943E-1
3.874061908E1,2.330264151E-1,-2.530001104E-1,-4.707133770E-1
3.875058507E1,4.918854833E-1,-2.274337858E-1,-3.865575492E-1
3.876054872E1,-4.559328258E-1,-3.435475230E-1,-2.982738316E-1
3.877051450E1,-2.238385230E-1,-3.360906839E-1,-2.311622053E-1
3.878048872E1,2.000032514E-1,-2.572611570E-1,-2.737727463E-1
3.879045528E1,-2.302301079E-1,-2.806969583E-1,-3.641870022E-1
3.880041940E1,-2.099900991E-1,-2.689790726E-1,-3.652522564E-1
3.881038575E1,1.042626798E-1,-2.221074700E-1,-3.418164849E-1
3.882034335E1,-6.617950648E-2,-2.615222335E-1,-3.089264631E-1
3.883030882E1,-2.387522161E-1,-3.083938360E-1,-2.588590682E-1
3.884028997E1,2.660495937E-1,-2.284990549E-1,-2.194443047E-1
3.885025700E1,2.138516754E-1,-2.103895694E-1,-1.565937549E-1
3.886021591E1,2.756369710E-1,-1.496695429E-1,-1.054610983E-1
3.887018210E1,-5.459476262E-3,-1.454084814E-1,-6.285055727E-2
3.888015632E1,-8.535424620E-2,-1.368863732E-1,-5.432844535E-2
3.889012330E1,2.127864063E-1,-1.251684725E-1,1.171789970E-2
3.890009132E1,4.471444190E-1,-1.155811027E-1,1.097221524E-1
3.891005840E1,5.632581562E-2,-1.422126889E-1,1.459411234E-1
3.892001570E1,-3.037332892E-1,-1.880190372E-1,1.171789989E-1
3.892998174E1,5.739107728E-2,-1.486042738E-1,5.752423778E-2
3.893995976E1,4.982770681E-1,-9.001477808E-2,1.001347825E-1
3.894992705E1,-5.126581341E-2,-1.752358675E-1,1.757684946E-1
3.895988950E1,-2.153164148E-1,-2.061285079E-1,2.034653574E-1
3.896985627E1,1.074584723E-1,-1.635179669E-1,1.789642870E-1
3.897982596E1,3.821633384E-2,-1.794969290E-1,1.384842694E-1
3.898979299E1,5.419528857E-2,-2.039979845E-1,1.757684946E-1
3.899976111E1,2.181127369E-1,-2.125200927E-1,2.342248410E-1
3.900972830E1,-3.271690905E-1,-2.966759205E-1,2.470080107E-1
3.901969440E1,-2.057290375E-1,-2.689790726E-1,2.448774725E-1
3.902966143E1,3.395527899E-1,-1.741705984E-1,3.002711833E-1
3.903962976E1,-5.659212917E-2,-2.061285079E-1,3.940143883E-1
3.904959695E1,6.258423906E-3,-1.656484902E-1,4.707133770E-1
3.905956252E1,1.394163817E-1,-1.134505793E-1,5.538039207E-1
3.906952950E1,-1.769669205E-1,-1.336905807E-1,6.390250325E-1
3.907949762E1,4.886896908E-2,-8.894951642E-2,7.221155763E-1
3.908946476E1,3.427485824E-1,-2.942790836E-2,7.922898531E-1
3.909942731E1,-8.322372288E-2,-7.084003091E-2,8.423572183E-1
3.910939398E1,-7.150582224E-2,-5.179844424E-2,8.913593292E-1
3.911936643E1,3.981422782E-1,6.325002760E-2,9.520793557E-1
3.912933367E1,-7.590003312E-3,6.644582003E-2,1.014929891E0
3.913929664E1,-2.813627720E-1,5.579318479E-2,1.066062570E0
3.914926341E1,-1.375521719E-1,6.111950055E-2,1.067127824E0
3.915922981E1,3.062632866E-3,6.538055837E-2,1.055409908E0
3.916919653E1,4.673844203E-2,7.283740491E-2,1.052214146E0
3.917916861E1,3.075948656E-1,1.569932252E-1,1.038365722E0
3.918913585E1,1.872200817E-1,1.996037811E-1,1.031974196E0
3.919909867E1,-1.748363972E-1,1.942774504E-1,1.008538365E0
3.920906549E1,-3.824296594E-1,1.729721874E-1,9.669930935E-1
3.921902127E1,2.724411786E-1,2.613890767E-1,9.318393469E-1
3.922898695E1,5.131907463E-1,2.901511788E-1,8.849677444E-1
3.923897033E1,-3.611243665E-1,2.230395675E-1,8.103992939E-1
3.924893778E1,-6.647245288E-1,1.751027107E-1,7.295724154E-1
3.925889882E1,4.982770681E-1,3.103911877E-1,7.008103132E-1
3.926886565E1,1.521995366E-1,1.974732429E-1,7.103977203E-1
3.927883512E1,-1.285640001E0,3.235738352E-2,7.029408216E-1
3.928880216E1,2.767022252E-1,2.571280003E-1,6.081323624E-1
3.929876820E1,1.272457361E0,3.444796205E-1,4.664523304E-1
3.930873512E1,-1.770201802E0,8.349003643E-2,4.195807278E-1
3.931870471E1,-4.207791388E-1,1.484711170E-1,4.004059732E-1
3.932867195E1,2.228930950E0,4.297007322E-1,2.981406748E-1
3.933863695E1,1.223721579E-1,2.155827284E-1,2.512690723E-1
3.934860393E1,-2.537990570E0,1.424790081E-2,1.406148076E-1
3.935857346E1,2.351569533E-1,1.804290265E-1,8.948214352E-2
3.936854070E1,1.795368671E0,3.519364893E-1,1.789642870E-1
3.937850783E1,-7.470161468E-2,1.687111259E-1,1.065263674E-1
3.938847507E1,-8.617982864E-1,9.733846784E-2,3.834949061E-2
3.939844242E1,5.877591968E-1,2.581932843E-1,3.089264594E-2
3.940840966E1,2.958769798E-1,2.038648278E-1,-5.965476483E-2
3.941837565E1,-1.357012749E0,7.177213579E-2,-1.842906028E-1
3.942834268E1,-8.799077868E-1,6.325002760E-2,-2.322274745E-1
3.943831064E1,7.102645040E-1,2.070606202E-1,-1.565937549E-1
3.944827783E1,5.898897648E-1,1.910816729E-1,-5.752423778E-2
3.945824851E1,-6.524739787E-3,9.414267540E-2,-1.299621612E-1
3.946821601E1,-2.323606312E-1,8.881635964E-2,-2.577938139E-1
3.947817846E1,4.908202291E-1,2.368880063E-1,-3.025348783E-1
3.948814544E1,1.109605193E0,2.027995586E-1,-5.378249884E-1
3.949810851E1,-1.247690022E-1,2.063948289E-2,-7.434208393E-1
3.950807507E1,-1.442100644E0,-1.272990108E-1,-6.539387107E-1
3.951805200E1,9.199883342E-1,1.782985032E-1,-5.197154880E-1
3.952801966E1,1.655952334E0,2.123869359E-1,-6.091976166E-1
3.953798169E1,-5.613939166E-1,-1.344895363E-2,-6.816355586E-1
3.954794872E1,-1.062999964E0,-1.017326787E-1,-7.029408216E-1
3.955792653E1,1.125584245E0,1.964079887E-1,-7.103977203E-1
3.956789466E1,7.740471959E-1,9.307741374E-2,-7.061366439E-1
3.957784617E1,-6.455497742E-1,-7.510108501E-2,-7.402250767E-1
3.958781257E1,-1.588574350E-1,-7.510108501E-2,-7.327682376E-1
3.959778507E1,1.126649499E0,1.218395308E-1,-6.379597783E-1
3.960775210E1,4.684496820E-1,1.850895584E-2,-7.114629745E-1
3.961770169E1,-2.664490640E-1,-4.647212476E-2,-7.679219246E-1
3.962766695E1,8.209187984E-1,5.366265774E-2,-7.391598225E-1
3.963763273E1,3.906854391E-1,-4.860265180E-2,-7.327682376E-1
3.964759804E1,-1.230246305E0,-2.380864173E-1,-7.029408216E-1
3.965758997E1,2.170474678E-1,-9.001477808E-2,-5.751091838E-1
3.966755794E1,1.963680387E0,9.094688296E-2,-5.239765644E-1
3.967752273E1,2.351569533E-1,-8.788424730E-2,-4.408859909E-1
3.968749039E1,2.553969622E-1,-2.623211779E-2,-4.185154438E-1
3.969743804E1,1.522794366E0,1.495363861E-1,-5.175849795E-1
3.970740367E1,2.926811874E-1,1.318263728E-2,-5.761744976E-1
3.971737262E1,-7.201182246E-1,-1.581916511E-1,-5.506081581E-1
3.972733861E1,-2.664490640E-1,-2.668485343E-1,-4.163849354E-1
3.973729981E1,-1.577921808E-1,-2.668485343E-1,-2.450106442E-1
3.974726523E1,-2.302301079E-1,-1.997369379E-1,-2.024000883E-2
3.975723752E1,6.335655451E-1,8.921583183E-3,1.736379713E-1
3.976720367E1,1.660479754E-1,4.407528415E-2,2.427469492E-1
3.977719945E1,-4.495412707E-1,3.129211813E-2,2.970753908E-1
3.978716861E1,2.245043069E-1,1.431448013E-1,4.036017656E-1
3.979713294E1,4.993423223E-1,1.047953144E-1,4.398207366E-1
3.980710158E1,-1.386174262E-1,-4.647212476E-2,3.364901543E-1
3.981706664E1,-7.041392922E-1,-5.805686861E-2,2.619217038E-1
3.982703492E1,-3.328948980E-3,4.407528415E-2,3.013364673E-1
3.983701429E1,-2.845585644E-1,7.856319658E-3,3.833617568E-1
3.984698367E1,-1.266465306E0,-9.108003974E-2,4.611259997E-1
3.985693773E1,-6.988129616E-1,-4.753739014E-2,5.591302514E-1
3.986690554E1,-1.331579551E-4,4.514054582E-2,6.134586930E-1
3.987684351E1,8.858999014E-1,9.414267540E-2,8.370308876E-1
3.988680830E1,3.896201849E-1,1.531316526E-2,8.285087943E-1
3.989679137E1,3.086601496E-1,1.559279710E-1,5.335639119E-1
3.990675799E1,1.724395454E-1,2.571280003E-1,3.407512009E-1
3.991672960E1,-3.898864985E-1,1.601890177E-1,3.237069845E-1
3.992669674E1,-9.202546477E-1,6.538055837E-2,2.928143442E-1
3.993664497E1,-3.250385821E-1,9.201214463E-2,3.769701719E-1
3.994661018E1,2.596580088E-1,6.538055837E-2,5.271723270E-1
3.995660346E1,-3.367564678E-1,-4.221107066E-2,6.273071170E-1
3.996657148E1,-1.620532274E-1,5.259739235E-2,5.527386665E-1
3.997652976E1,3.182475269E-1,2.539322078E-1,4.920186400E-1
3.998649679E1,4.577970505E-1,2.826943398E-1,4.291680753E-1
3.999645231E1,2.713759243E-1,1.708416492E-1,2.533995807E-1
4.000641815E1,-5.198486447E-1,1.229047924E-1,6.178529188E-2
4.001638731E1,-3.962780833E-1,1.154479459E-1,4.687159881E-2
4.002635351E1,8.645945787E-1,2.017343044E-1,7.456845604E-3
4.003635799E1,-3.675159514E-1,-1.344895363E-2,-1.299621612E-1
4.004632799E1,-1.365534782E0,-1.304948032E-1,-1.406148076E-1
4.005627882E1,6.878939867E-1,1.900164038E-1,-2.173137814E-1
4.006624690E1,-3.848264739E-2,1.378184855E-1,-4.366249442E-1
4.007619205E1,-7.936214209E-1,3.994738800E-4,-5.090628862E-1
4.008615783E1,8.209187984E-1,1.207742617E-1,-4.952144325E-1
4.009613627E1,8.912261724E-1,5.685844645E-2,-5.655218363E-1
4.010610330E1,-1.370861173E0,-1.209074259E-1,-7.359640002E-1
4.011605257E1,-8.820382953E-1,-1.763011366E-1,-6.954839826E-1
4.012601783E1,1.546230197E0,8.988162130E-2,-6.155892015E-1
4.013601851E1,1.957421899E-1,-6.444845349E-2,-6.486123800E-1
4.014598731E1,-1.175917864E0,-1.752358675E-1,-6.219807863E-1
4.015592393E1,3.640538454E-1,-1.344895363E-2,-5.601955056E-1
4.016588950E1,8.368977308E-1,3.994738800E-4,-5.655218363E-1
4.017586809E1,-7.041392922E-1,-1.432779580E-1,-5.591302514E-1
4.018583497E1,-8.660593629E-1,-2.199769467E-1,-5.293028951E-1
4.019579314E1,8.997483253E-1,-4.008054361E-2,-5.090628862E-1
4.020575914E1,8.912261724E-1,-4.008054361E-2,-4.792354703E-1
4.021570502E1,2.841590643E-1,-7.723161578E-2,-3.599259555E-1
4.022566893E1,9.455546141E-1,-1.731053460E-3,-2.109221965E-1
4.023564247E1,4.673844278E-1,-1.379516423E-1,-1.917474531E-2
4.024560736E1,-9.490167499E-1,-2.775011659E-1,-4.367581010E-2
4.025559773E1,-4.420844018E-1,-1.198421568E-1,-1.491369158E-1
4.026556523E1,4.854938984E-1,1.186437383E-1,-2.993390858E-1
4.027554575E1,-4.026696682E-1,-6.764423847E-2,-2.556632757E-1
4.028551450E1,6.197171211E-1,1.744369231E-2,-1.320926845E-1
4.029545507E1,6.484792233E-1,-1.006674170E-1,-9.054741263E-2
4.030542096E1,-6.231792569E-1,-2.775011659E-1,-3.408843651E-2
4.031539840E1,-1.152482152E0,-4.063980877E-1,-7.030740380E-2
4.032536544E1,1.287637353E-1,-2.242379934E-1,-1.491369158E-1
4.033535377E1,1.090430498E0,3.595264861E-3,-1.832253486E-1
4.034532294E1,5.153213143E-1,-4.540686309E-2,-1.555284858E-1
4.035530580E1,-6.466150284E-1,-2.434127480E-1,-1.214400530E-1
4.036527637E1,-3.589938581E-1,-3.296990991E-1,-8.628635854E-2
4.037521710E1,7.378282547E-1,-1.571263820E-1,-7.456845790E-2
4.038518466E1,3.118559420E-1,-1.667137593E-1,4.261054564E-3
4.039522278E1,-7.531414032E-1,-2.775011659E-1,7.137266546E-2
4.040519752E1,3.821633384E-2,-1.443432271E-1,-1.065263641E-3
4.041508294E1,1.288436413E0,4.407528415E-2,6.817687303E-2
4.042504861E1,6.335655451E-1,-6.977476925E-2,1.555284858E-1
4.043501971E1,-7.030739784E-1,-1.752358675E-1,1.821600795E-1
4.044498596E1,-4.394212738E-3,-1.592569202E-1,1.555284858E-1
4.045494403E1,9.189230204E-1,-6.444845349E-2,2.119874656E-1
4.046490940E1,-1.098553166E-1,-1.890842915E-1,3.396859467E-1
4.047488528E1,-3.495396376E-1,-2.157158852E-1,4.270375669E-1
4.048485169E1,8.571377397E-1,-9.187898599E-3,4.941491783E-1
4.049480591E1,2.820285559E-1,-7.403582335E-2,5.591302514E-1
4.050477106E1,-2.749711871E-1,-1.198421568E-1,6.017407775E-1
4.051473268E1,2.628538013E-1,-5.073318258E-2,6.049365997E-1
4.052469752E1,-9.707214683E-2,-5.286370963E-2,6.028060913E-1
4.053466908E1,-4.708465338E-1,-6.657897681E-2,6.049365997E-1
4.054463455E1,-2.589922249E-1,-9.640636295E-2,6.592650414E-1
4.055460372E1,3.310306668E-1,3.595264861E-3,7.008103132E-1
4.056456955E1,-8.855003864E-2,-4.327633604E-2,6.816355586E-1
4.057454117E1,-1.226384789E-1,-5.179844424E-2,6.528734565E-1
4.058450757E1,5.067991614E-1,3.768370301E-2,6.219807863E-1
4.059446507E1,5.632581562E-2,-2.303632535E-2,6.294376254E-1
4.060443054E1,-1.790974438E-1,3.994738800E-4,6.326334476E-1
4.061440044E1,7.337003201E-2,5.579318479E-2,6.560692191E-1
4.062436637E1,-2.557964325E-1,5.153212696E-2,6.560692191E-1
4.063434992E1,-2.739059031E-1,1.090563685E-1,6.241113544E-1
4.064431762E1,5.536707640E-1,2.400837988E-1,6.613955498E-1
4.065428716E1,-8.554067016E-1,1.101216301E-1,6.550039649E-1
4.066425502E1,-4.580766678E0,-4.628570378E-1,3.780354261E-1
4.067420596E1,1.223721579E-1,3.555317223E-2,2.608564198E-1
4.068417216E1,4.482496262E0,4.616586268E-1,1.992042959E-1
4.069415059E1,4.876244366E-1,-2.197106183E-2,3.545996249E-1
4.070411799E1,-3.394329548E0,-1.560611278E-1,3.620564938E-1
4.071407570E1,-6.753771305E-1,-1.557948068E-2,2.842922211E-1
4.072404210E1,2.405631542E0,3.391533196E-1,2.171806246E-1
4.073400674E1,-2.834932804E-1,1.271658540E-1,1.906821877E-1
4.074397299E1,-2.712693930E0,-1.272990108E-1,1.086568907E-1
4.075397070E1,2.138516754E-1,1.154479459E-1,7.882951200E-2
4.076394007E1,1.693236589E0,2.241048366E-1,9.267793596E-2
4.077388554E1,-3.101248741E-1,6.751108170E-2,-9.800425172E-2
4.078385247E1,-7.467498183E-1,-3.688475490E-2,-1.054610983E-1
4.079380585E1,7.081339955E-1,9.201214463E-2,-7.137266546E-2
4.080377143E1,-4.394212738E-3,5.725792143E-3,-1.139832065E-1
4.081375367E1,-1.102414727E0,-1.241032109E-1,-1.629853398E-1
4.082372090E1,-4.250401855E-1,-1.155811027E-1,-1.491369158E-1
4.083366799E1,3.299654126E-1,5.046686530E-2,-2.300969511E-1
4.084363320E1,-2.419480085E-1,1.105211023E-2,-2.247706354E-1
4.085360846E1,-8.032087684E-1,-1.177116334E-1,-1.480716467E-1
4.086357471E1,1.287637353E-1,-8.255793154E-2,-6.072002649E-2
4.087356085E1,1.362205893E-1,-8.042740822E-2,-6.604634225E-2
4.088352908E1,-3.834949136E-1,-1.006674170E-1,-9.267793596E-2
4.089348960E1,2.862896025E-2,-6.870950758E-2,-2.982738242E-2
4.090345700E1,3.661843836E-1,-4.114580899E-2,7.350318879E-2
4.091342632E1,-2.557964325E-1,-1.059937328E-1,1.107874215E-1
4.092339393E1,3.502054140E-2,-5.912213027E-2,1.693769246E-1
4.093333361E1,1.245026886E-1,-2.090579830E-2,2.416816950E-1
4.094329841E1,-7.044056058E-2,-5.073318258E-2,3.173153996E-1
4.095331143E1,2.990727723E-1,5.725792143E-3,3.524691164E-1
4.096328111E1,6.133255363E-1,4.301001877E-2,4.419512451E-1
4.097321424E1,8.741819859E-1,1.197090000E-1,5.069323182E-1
4.098318018E1,7.335671782E-1,8.562056720E-2,5.942839384E-1
4.099314695E1,1.174586296E0,1.793637723E-1,7.040061355E-1
4.100311299E1,1.538773298E0,1.836248189E-1,7.965508699E-1
4.101311533E1,1.042493582E0,1.740374416E-1,8.679235578E-1
4.102308502E1,-1.087501049E0,7.922898233E-2,8.082687855E-1
4.103302414E1,-1.202549458E0,-8.122635074E-3,6.816355586E-1
4.104299070E1,1.017992616E0,1.846900880E-1,6.432861090E-1
4.105297976E1,1.745700836E-1,7.603318989E-2,6.571345329E-1
4.106294861E1,-4.729770422E-1,-6.657897611E-4,6.336987019E-1
4.107291564E1,4.791023135E-1,1.495363861E-1,5.985450149E-1
4.108288434E1,2.191779912E-1,1.484711170E-1,6.081323624E-1
4.109282309E1,-1.038498878E0,5.259739235E-2,5.868270993E-1
4.110278872E1,-1.194426864E-1,1.261005849E-1,5.921534300E-1
4.111278627E1,8.230493069E-1,2.613890767E-1,5.708481669E-1
4.112275512E1,-7.150582224E-2,2.017343044E-1,4.270375669E-1
4.113267924E1,-2.802974880E-1,2.187785208E-1,2.555301189E-1
4.114264356E1,6.452834606E-1,3.061301410E-1,1.683116555E-1
4.115260835E1,3.257043660E-1,1.527321786E-1,9.906952083E-2
4.116257273E1,-6.423539519E-1,2.916159295E-2,-7.137266546E-2
4.117256179E1,2.330264263E-2,1.154479459E-1,-2.226400971E-1
4.118252867E1,3.757717609E-1,1.633848101E-1,-3.142527640E-1
4.119249507E1,-2.046637833E-1,8.135951310E-2,-3.705785871E-1
4.120246190E1,-2.515353858E-1,1.211737376E-2,-4.238417745E-1
4.121244695E1,4.588623047E-1,1.101216301E-1,-4.110586047E-1
4.122241559E1,-1.258342713E-1,1.637842879E-2,-4.483428299E-1
4.123237262E1,-9.068056941E-2,1.424790081E-2,-4.589954615E-1
4.124234007E1,3.363569975E-1,4.727107286E-2,-4.707133770E-1
4.125229903E1,-3.848264739E-2,-4.647212476E-2,-4.526038766E-1
4.126226559E1,-3.133206666E-1,-1.166463718E-1,-4.227765203E-1
4.127224632E1,1.191763729E-1,-6.125266105E-2,-4.067975581E-1
4.128221434E1,-1.268995255E-1,-1.198421568E-1,-3.482080400E-1
4.129216700E1,-4.633896947E-1,-1.475390196E-1,-2.940127552E-1
4.130213341E1,3.299654126E-1,-7.057371549E-3,-2.588590682E-1
4.131210278E1,2.926811874E-1,-5.592634156E-2,-1.576590240E-1
4.132206950E1,-3.047985733E-1,-1.315600574E-1,-8.202529699E-2
4.133210481E1,3.438138366E-1,-1.731053460E-3,1.704421826E-2
4.134207846E1,3.960117698E-1,-2.836264484E-2,1.203747913E-1
4.135196716E1,-3.175817132E-1,-9.960214794E-2,2.161153555E-1
4.136193221E1,-3.122554123E-1,-1.006674170E-1,3.066627681E-1
4.137190512E1,5.206475854E-1,4.514054582E-2,4.291680753E-1
4.138187096E1,-1.098553166E-1,-3.795001656E-2,5.101281404E-1
4.139185247E1,-1.824264042E-2,-2.623211779E-2,6.305029392E-1
4.140181986E1,3.970770240E-1,1.318263728E-2,7.072018981E-1
4.141177059E1,-3.635212034E-2,-5.073318258E-2,7.295724154E-1
4.142173632E1,-6.040045023E-1,-1.187768951E-1,7.380945683E-1
4.143171070E1,4.311654568E-1,7.496792823E-2,7.018755674E-1
4.144167726E1,2.522011697E-1,5.366265774E-2,5.953491926E-1
4.145164398E1,-1.187635779E0,-1.059937328E-1,5.921534300E-1
4.146161054E1,-7.467498183E-1,-1.379516423E-1,6.379597783E-1
4.147157210E1,8.177229762E-1,5.579318479E-2,6.720482111E-1
4.148153814E1,3.427485824E-1,-9.187898599E-3,5.676523447E-1
4.149150127E1,8.295740932E-2,-1.528653353E-1,5.239765644E-1
4.150146705E1,7.889608741E-1,-6.764423847E-2,4.515386224E-1
4.151143127E1,6.048034430E-1,-8.894951642E-2,3.439469934E-1
4.152139684E1,1.840242893E-1,-1.102547869E-1,2.130527347E-1
4.153136882E1,4.514054656E-1,-6.870950758E-2,1.022653133E-1
4.154133507E1,5.845634267E-2,-1.667137593E-1,1.107874215E-1
4.155130700E1,-3.954791278E-2,-1.997369379E-1,1.789642870E-1
4.156127382E1,3.299654126E-1,-1.464737505E-1,1.800295562E-1
4.157122846E1,5.739107728E-2,-1.613874435E-1,2.151832581E-1
4.158119398E1,-1.854890287E-1,-2.029327303E-1,2.693785429E-1
