"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
5.543080706E1,1.106680464E-2,4.284348965E0,-1.548724556E1
5.544077191E1,8.392825127E-1,5.199005604E0,-3.791427374E0
5.545077628E1,-1.372882009E0,1.804128456E1,-7.179365158E0
5.546074508E1,-4.540380955E0,-4.872384965E-1,4.255784607E1
5.547070087E1,-6.381359100E0,5.433502197E0,7.853303528E1
5.548066837E1,-1.339382529E0,9.442676306E-1,-3.650250912E0
5.549064602E1,6.501598358E0,1.243639660E1,-6.462086487E1
5.550061456E1,6.894320011E0,-1.320060444E1,-2.714447975E1
5.551055425E1,1.689931005E-1,-7.507480979E-1,3.593780518E1
5.552051988E1,6.865606308E0,2.377777863E1,-5.117948532E0
5.553051660E1,1.782652855E0,2.314577293E1,-2.553560448E1
5.554048529E1,-4.356133461E0,-2.014756680E0,4.550729752E1
5.555047467E1,-3.098705411E-1,-9.972088337E-1,5.758866119E1
5.556044545E1,7.119245529E0,1.431117344E1,-3.014687347E1
5.557045061E1,2.371586323E0,1.046620655E1,-2.458505630E1
5.558042493E1,3.609572887E0,-1.308574915E0,6.184549332E1
5.559029915E1,3.894318819E0,-8.488538265E-1,3.321088409E1
5.560026326E1,2.814557552E0,1.516361618E1,-2.819791985E1
5.561021535E1,2.067697763E0,4.966602325E0,-7.916653633E0
5.562017826E1,1.725225091E0,-5.292624474E0,5.487818909E1
5.563016055E1,9.956535339E0,5.634499073E0,-6.331707954E0
5.564012540E1,1.828834343E1,1.343719482E1,-4.819204712E1
5.565011644E1,-9.127720833E0,1.842174292E0,-1.754866219E1
5.566008394E1,-1.784507370E1,-6.436992168E0,1.741137314E1
5.567003613E1,-2.657648277E1,-1.792672729E1,2.400270271E1
5.568000207E1,-8.973084623E-4,-3.846462488E0,7.853303528E1
5.568998608E1,1.910010910E1,1.207029438E1,2.216890335E1
5.569995384E1,1.830270004E1,1.442124271E1,-4.197429657E1
5.570990983E1,9.436993599E0,2.869293451E0,-1.358854103E1
5.571987639E1,-5.270491123E0,-6.341279030E0,3.142075300E0
5.572983008E1,-1.518245983E1,7.111767769E0,-1.764437485E1
5.573979535E1,-1.135663509E1,7.851748466E0,-4.840979385E1
5.574977805E1,-5.033601761E0,-1.253270817E1,5.903213120E1
5.575974503E1,1.473051548E1,-2.097697830E1,7.853303528E1
5.576971332E1,1.771376610E1,-6.465705872E0,-1.907378769E1
5.577968045E1,-9.656833649E0,9.244969368E0,-4.391846466E1
5.578962982E1,-5.050351143E0,-6.022734642E0,-2.774059105E1
5.579959514E1,-1.796710730E0,-2.579761982E0,-7.820940971E0
5.580957920E1,-1.162732315E1,2.163021851E1,-1.721097565E1
5.581954644E1,-2.834597588E1,5.202235794E1,-4.885276413E1
5.582951305E1,6.932605267E0,1.851296997E1,-3.109742165E1
5.583948019E1,2.393630219E1,-8.132007599E0,7.409165955E1
5.584941519E1,8.148757935E0,-1.171615696E1,5.519673538E1
5.585937910E1,-6.673582554E0,5.143671513E0,-4.109553146E1
5.586936972E1,-6.266503334E0,1.430399513E1,-5.349035263E1
5.587933628E1,-1.117956638E1,2.170290232E0,1.780888176E1
5.588929774E1,-7.319943428E0,-7.179066181E0,7.435037994E1
5.589926378E1,-4.114159584E0,1.526022673E0,2.260439682E1
5.590923706E1,-9.201898575E0,2.945863724E0,-7.684549809E0
5.591920384E1,-1.079641533E1,3.003291607E0,2.010988045E1
5.592914972E1,-1.266401386E1,1.856531262E0,1.477538109E1
5.593911436E1,-1.325534058E1,6.793522358E0,-1.341865063E1
5.594910316E1,-1.002293587E1,6.223731518E0,-1.502273846E1
5.595907019E1,-9.678369522E0,1.617249012E0,1.583121395E1
5.596903842E1,-9.297611237E0,-3.843471408E-1,2.406730843E1
5.597900561E1,-5.452644825E0,-3.096910715E0,1.492523104E-1
5.598896071E1,-8.996115685E0,1.461416483E0,1.044197845E1
5.599892665E1,-4.693521500E0,5.744868279E0,2.831217575E1
5.600890175E1,1.926222205E0,4.325026989E0,1.442273855E0
5.601886863E1,2.747558594E0,1.448345661E1,1.213699436E1
5.602884587E1,1.153041363E0,1.217318630E1,-5.647061348E0
5.603881373E1,4.098007679E0,1.252762318E1,-2.923700333E1
5.604876753E1,3.497110367E0,-9.541380405E-1,-1.896371841E1
5.605873399E1,8.081758618E-1,-1.314556980E1,4.877080917E1
5.606869649E1,6.143572330E-1,-4.526323318E0,4.505744934E1
5.607866253E1,5.785845280E0,2.410350037E1,-2.205464554E1
5.608862920E1,1.086640549E1,1.887697792E1,-3.548585892E1
5.609859529E1,3.295814037E0,3.211766243E0,1.993490410E1
5.610856706E1,9.855438471E-1,-9.865308762E0,6.638976288E1
5.611853373E1,1.907079697E0,-1.591227055E0,8.682356834E0
5.612848602E1,3.908675671E0,5.400002480E0,-3.235993624E0
5.613845123E1,3.329313517E0,-6.478567123E-1,1.768445396E1
5.614841258E1,5.519942760E0,-6.370890141E-2,1.432044506E1
5.615837738E1,3.008675337E0,1.222134113E0,8.003991842E-1
5.616836764E1,3.800998688E0,1.267358494E1,-1.457229018E0
5.617833498E1,5.306981564E0,1.147418308E1,-4.315754890E0
5.618830514E1,1.478764415E0,1.284347534E0,1.447867107E1
5.619827279E1,4.289433479E0,1.689033628E0,2.788864708E1
5.620822008E1,5.819344521E0,8.778069496E0,-4.009473324E0
5.621818566E1,1.028225803E1,1.113410282E1,-1.275793171E1
5.622817019E1,9.199805260E0,5.301896572E0,9.410074234E0
5.623813769E1,5.383552074E0,6.874878407E0,2.209442711E1
5.624810738E1,5.381158829E0,8.780462265E0,2.845066071E0
5.625807508E1,4.387539387E0,6.326622963E0,1.365494156E1
5.626806165E1,3.927818298E0,-7.567301393E-2,2.067249298E1
5.627803123E1,2.836092949E0,1.985743642E0,5.108676553E-1
5.628797076E1,5.856433511E-1,2.028814554E0,-4.438087940E0
5.629793727E1,2.053340912E0,8.246265054E-1,8.370990753E0
5.630790061E1,3.719642878E0,3.379263878E0,1.028883839E1
5.631786680E1,2.194517374E0,4.684249401E0,4.731806755E0
5.632791821E1,1.986341953E0,7.368099213E0,1.096152020E1
5.633789305E1,1.627119422E0,4.878067970E0,1.264905930E0
5.634778524E1,-1.205384433E-1,5.374878049E-1,2.626033211E1
5.635775170E1,1.495514154E0,-2.536691189E0,3.492025375E1
5.636770134E1,2.958126962E-1,4.420739651E0,8.792427063E0
5.637766608E1,-7.408776879E-1,8.421539307E0,3.757329702E0
5.638763816E1,-9.155537486E-1,2.792723179E0,1.162014484E0
5.639760363E1,-1.846959949E0,-2.709273338E0,1.552343726E0
5.640756634E1,-5.108676553E-1,-6.071787477E-1,1.690858269E1
5.641753149E1,-1.734796464E-1,4.724927425E0,1.922154427E1
5.642749102E1,-1.023230791E0,8.715856552E0,9.484251976E0
5.643745561E1,-2.411965132E0,5.522036552E0,1.258235836E1
5.644742451E1,-2.572284460E0,2.443071842E0,1.110987568E1
5.645738951E1,-4.509274483E0,4.585844517E0,-4.279862404E0
5.646736962E1,-5.534000397E0,7.942675591E0,-5.965605736E0
5.647733613E1,-2.488535643E0,5.467001438E0,6.589833736E0
5.648730358E1,-2.926721096E0,1.285543919E1,1.086341476E1
5.649727014E1,-4.701896608E-1,1.269272804E1,-1.046411228E1
5.650722503E1,7.507480979E-1,7.537989616E0,6.628118515E0
5.651719045E1,1.346860051E0,-1.265504122E0,2.642573547E1
5.652715920E1,5.138586760E-1,-1.165005565E0,4.652843475E0
5.653712498E1,-1.998006850E-1,4.079762697E-1,-4.385445595E0
5.654709972E1,-1.092622638E0,1.550249934E0,1.643001747E1
5.655706639E1,-3.960121572E-1,4.295116663E-1,2.674158859E1
5.656702602E1,-4.151547253E-1,4.236492634E0,9.355039597E0
5.657699196E1,-3.525225878E0,9.762118340E0,1.096630573E1
5.658697748E1,-3.738187075E0,8.612964630E0,4.995316505E0
5.659694535E1,-4.925924301E0,7.334599495E0,-7.526623726E0
5.660689993E1,-1.607378602E0,3.829413652E0,-2.362912297E-1
5.661686644E1,-3.709473372E0,3.565903902E0,1.232154083E1
5.662682764E1,-4.281657219E0,3.331407309E0,6.125326633E0
5.663679363E1,-2.275574446E0,3.720839322E-1,1.196949673E1
5.664676722E1,-3.113361359E0,7.719843984E-1,2.144327927E1
5.665673399E1,-5.845067501E0,5.603392601E0,5.550750256E0
5.666670644E1,-5.248955727E0,6.094220161E0,-1.133898854E0
5.667667373E1,-4.614558697E0,5.189434052E0,2.302344131E1
5.668662660E1,-5.198706150E0,6.762415886E0,2.477139664E1
5.669659243E1,-4.317848682E0,9.874879837E0,8.373383522E0
5.670657248E1,-4.707878590E0,1.038485050E1,6.130112648E0
5.671653977E1,-1.413560033E0,2.390429735E0,-3.078067303E0
5.672650774E1,-7.169494629E-1,-2.002792597E0,-1.389990711E1
5.673647508E1,-5.400002480E0,2.675474882E0,-9.700503349E0
5.674643264E1,-4.068696022E0,1.040279627E0,5.833103180E0
5.675639899E1,-3.242274821E-1,7.241279483E-1,5.792126465E1
5.676637582E1,4.710869789E0,-1.447358608E0,3.497289658E1
5.677634321E1,8.328517914E0,1.212562919E0,1.762912035E0
5.678630858E1,3.717249870E0,-2.819343328E0,1.092562866E1
5.679627576E1,-1.832603097E0,2.828615427E0,1.529252911E1
5.680623217E1,-1.751247048E0,7.063911438E0,7.339086056E0
5.681619821E1,-2.996113062E0,5.771189213E0,1.622154236E1
5.682617368E1,6.023930907E-1,4.890032291E0,2.720639229E0
5.683614066E1,7.220342159E-1,6.405586243E0,-3.257529020E0
5.684610113E1,1.890329838E0,2.225325108E0,2.139303017E1
5.685606748E1,-2.562713146E0,2.852543592E0,1.653530121E1
5.686605493E1,2.800200701E0,1.150349498E0,5.256134033E0
5.687602337E1,-2.309073925E0,5.318646431E0,5.284847736E0
5.688599847E1,-3.269193888E0,1.035344410E1,-1.157976627E1
5.689596758E1,-1.004088163E0,7.933104515E0,-1.823570061E1
5.690592535E1,-2.201097727E0,9.418748021E-1,9.316754341E0
5.691589326E1,-1.298704505E0,-3.032304525E0,3.662244797E1
5.692585608E1,-5.994020700E-1,2.828615427E0,2.458206558E1
5.693582347E1,-2.148455620E0,4.890032291E0,1.803590059E-1
5.694579425E1,5.377869010E-1,-2.793022156E0,1.719362640E1
5.695576201E1,3.499503061E-2,-4.978865623E0,1.810828400E1
5.696572686E1,-2.270788670E0,1.945065737E0,-7.205686092E0
5.697569430E1,-3.513261795E0,6.889235497E0,-1.499163246E1
5.698565727E1,-1.695913076E0,3.338585854E0,1.783759499E1
5.699562425E1,-2.723032236E0,1.530808330E0,4.024488449E1
5.700557472E1,-3.384049416E0,1.133270741E1,-2.436491728E0
5.701554003E1,-9.299107194E-1,1.110299587E1,-1.037797070E1
5.702550352E1,-2.620140910E-1,6.250052929E0,1.310190010E1
5.703546863E1,-4.773681164E-1,6.561119556E0,1.967887306E1
5.704543332E1,1.265504122E0,6.932306290E0,3.484548092E0
5.705539837E1,-1.806581169E-1,2.467000246E0,8.421239853E0
5.706538769E1,7.316055298E-1,-2.021935225E0,1.802453423E1
5.707535519E1,4.229314029E-1,-2.240280211E-1,6.769295216E0
5.708531321E1,-5.778666735E-1,5.095814705E0,1.056730270E0
5.709527972E1,-9.873384237E-1,6.115755558E0,8.054839134E0
5.710523873E1,-1.837388635E0,6.099005699E0,7.935198307E0
5.711520451E1,-2.862114906E0,7.408777237E0,2.236989975E0
5.712518003E1,-2.122134686E0,6.628118515E0,5.526822090E0
5.713514680E1,1.148255825E0,5.744868279E0,1.766770554E1
5.714511399E1,2.259123564E0,6.130112648E0,1.617847252E1
5.715508076E1,-3.792623878E-1,4.219742775E0,1.521237016E0
5.716503326E1,7.986045480E-1,1.622034669E0,1.469163227E1
5.717499858E1,1.229611754E0,-5.856433511E-1,1.993490410E1
5.718498269E1,2.062912226E0,9.586246014E-1,1.443560028E1
5.719494993E1,-1.396810263E-1,2.431107759E0,8.409276009E0
5.720491055E1,-1.205384433E-1,1.550249934E0,1.083470058E1
5.721487706E1,-7.959126234E-1,3.874877214E0,6.996613503E0
5.722484118E1,-2.589034081E0,1.720140338E0,4.226622105E0
5.723480748E1,-3.953840256E0,2.514856577E0,1.433001614E1
5.724478326E1,-8.748757839E-1,3.913162231E0,2.852244616E0
5.725475050E1,1.198505044E0,3.697808266E0,5.849853039E0
5.726472342E1,1.258325577E0,2.285145670E-1,1.777059555E1
5.727469123E1,-1.813460469E0,1.849352837E0,3.448655605E0
5.728464008E1,-1.020837903E0,-3.101696372E-1,-4.172185421E0
5.729460597E1,7.244270444E-1,-3.875176191E0,2.694049072E1
5.730458003E1,1.031007409E0,2.685046196E0,3.067538834E1
5.731454675E1,-4.437489510E0,1.227129173E1,-1.162522984E1
5.732451795E1,3.723830283E-1,5.586642742E0,-6.875177860E0
5.733448509E1,-2.021935135E-1,-8.524430543E-2,3.654348755E1
5.734444613E1,-1.205384433E-1,5.285147190E0,1.596790409E1
5.735441264E1,9.400802255E-1,9.537193298E0,-1.781905174E1
5.736439248E1,1.689332843E0,4.534398913E-1,1.042373419E0
5.737436035E1,1.948056698E0,-4.595715046E0,4.115475464E1
5.738432415E1,1.188933730E0,2.000100613E0,1.343240929E1
5.739429154E1,-5.180460811E-1,8.342576027E0,-6.478567123E-1
5.740424186E1,-1.061815023E-1,5.007280350E0,2.202264214E1
5.741420758E1,2.790629268E-1,3.669094324E0,1.290329647E1
5.742419154E1,-5.252245665E-1,4.480560303E0,-4.813760757E0
5.743415904E1,-1.315454245E0,4.633700848E0,3.956233025E0
5.744412248E1,-7.743772268E-1,4.358526230E0,1.450499153E1
5.745408962E1,-6.137589812E-1,5.169992447E0,5.921638012E0
5.746404430E1,-1.317847013E0,5.890830040E0,7.668996453E-1
5.747401014E1,-7.552346587E-1,6.379265308E0,2.533999205E0
5.748399300E1,1.259222925E-1,5.134099960E0,7.377371311E0
5.749396050E1,5.928218365E-1,4.667499542E0,1.399023533E1
5.750392488E1,-1.782652885E-1,5.421537876E0,9.256933212E0
5.751389212E1,1.936092615E0,5.469394207E0,1.062622643E1
5.752384884E1,2.041376829E0,1.995314956E0,1.357119274E1
5.753381498E1,4.061816335E-1,3.783949852E0,8.344670296E0
5.754378733E1,-5.252245665E-1,2.529213428E0,-2.048854381E-1
5.755375410E1,-5.347958803E-1,3.553341627E-1,1.098066330E1
5.756372399E1,-3.672982752E-1,2.167897224E0,1.302772331E1
5.757369102E1,-5.635097623E-1,6.853343010E0,1.810768485E0
5.758365587E1,-1.272383451E0,4.576273441E0,5.725426197E0
5.759362269E1,-1.334596872E0,1.253240824E0,1.547707558E1
5.760358852E1,2.694916427E-1,2.091326952E0,7.564011574E0
5.761355524E1,3.699901998E-1,5.076672554E0,5.318347454E0
5.762353550E1,1.307079345E-1,3.087040424E0,1.220160103E1
5.763350363E1,-1.811067581E0,2.543570518E0,1.062861919E1
5.764344988E1,-9.729815125E-1,2.316252232E0,6.754938126E0
5.765341576E1,6.023930907E-1,1.432702541E0,1.431087399E1
5.766340008E1,8.249256015E-1,2.943470955E0,1.789502335E1
5.767336779E1,-4.007977843E-1,4.260420799E0,9.307182312E0
5.768332206E1,-2.524427772E-1,1.112064362E0,9.745368004E0
5.769328842E1,4.420739710E-1,-2.381157637E0,1.659512329E1
5.770325456E1,2.359921336E-1,-5.255236626E-1,1.101894855E1
5.771322087E1,-1.830509305E-1,4.234099865E0,1.002532864E1
5.772317660E1,-8.006982803E-1,4.643272400E0,1.416969776E1
5.773314186E1,-1.933101535E0,2.907578707E0,1.022183895E1
5.774314035E1,-1.437488198E0,2.079362869E0,9.658927917E0
5.775310894E1,-1.353739381E0,2.950649500E0,1.104766178E1
5.776304982E1,-9.227322340E-1,5.672784328E0,5.153242588E0
5.777301561E1,-7.432705164E-1,6.407979012E0,5.284847736E0
5.778299899E1,-1.037587762E0,5.426323414E0,1.237418365E1
5.779296654E1,-5.635097623E-1,6.819843769E0,9.436395645E0
5.780293618E1,-9.442676306E-1,6.853343010E0,5.782854080E0
5.781290394E1,-3.242274821E-1,3.860520124E0,1.101177025E1
5.782286420E1,-1.183549881E0,5.478965759E0,7.896913052E0
5.783283118E1,-8.102695942E-1,8.411968231E0,-1.284945726E0
5.784277602E1,-8.222336769E-1,9.276076317E0,-5.210371017E-1
5.785274076E1,-1.238883972E0,6.616154671E0,7.724629879E0
5.786271373E1,-1.320239902E0,4.109373569E0,1.214177990E1
5.787267930E1,-1.901994944E0,4.212564468E0,9.601499557E0
5.788266019E1,-6.233302951E-1,4.322634220E0,7.195516586E0
5.789262732E1,-3.170489967E-1,4.700999260E0,6.910471916E0
5.790259665E1,-1.348953724E0,5.752046585E0,6.426822662E0
5.791256399E1,-2.136491537E0,4.427918434E0,8.330312729E0
5.792253378E1,-3.305086374E0,2.972184896E0,1.113141060E1
5.793250134E1,-3.451048374E0,3.321835995E0,9.910472870E0
5.794247566E1,-1.559522152E0,2.323430777E0,2.424946213E1
5.795244389E1,-1.573879123E0,2.859722137E0,1.690618896E1
5.796239769E1,-8.703892678E-2,4.118945122E0,2.519642353E0
5.797236446E1,5.425725579E-1,-1.320538998E0,1.738026810E1
5.798232076E1,-1.214955688E0,1.348953724E0,1.394716454E1
5.799228649E1,-2.739782035E-1,7.703094482E0,-5.862415314E0
5.800226477E1,-2.243271284E-2,6.125326633E0,-8.764310837E0
5.801223170E1,1.416550994E0,6.188437343E-1,1.140927792E1
5.802220128E1,-1.325025558E-1,1.823031783E0,2.205135536E1
5.803216852E1,-1.974078715E-1,8.725427628E0,-1.390229940E0
5.804213003E1,4.085744619E-1,7.925925732E0,-2.697907388E-1
5.805209670E1,7.244270444E-1,2.526820660E0,2.416302299E1
5.806206764E1,2.462812662E0,3.293122053E0,1.728455353E1
5.807203472E1,3.973282099E0,6.218945980E0,-3.152244806E0
5.808201087E1,3.444169044E0,4.279563427E0,4.511667252E0
5.809197884E1,2.749951363E0,2.519642353E0,1.444756413E1
5.810195232E1,2.592025042E0,4.140779495E0,9.939187050E0
5.811192087E1,2.525026083E0,5.572285652E0,5.550750256E0
5.812184930E1,2.204088688E0,5.392824173E0,1.170120144E1
5.813181378E1,2.673381090E0,5.617749214E0,9.127422333E0
5.814179102E1,1.983949065E0,5.028815746E0,2.272882462E0
5.815175675E1,3.001496792E0,4.454239368E0,1.014975548E1
5.816171634E1,3.908675671E0,3.803092480E0,1.034148026E1
5.817168144E1,3.224029303E0,4.569094658E0,5.852245808E0
5.818164764E1,1.751546144E0,3.982554197E0,1.081316566E1
5.819161285E1,7.938188910E-1,5.210969448E0,1.055204868E1
5.820162602E1,1.203290701E0,7.092625618E0,4.269692898E0
5.821159613E1,9.759725332E-1,5.548357487E0,6.221039772E0
5.822153472E1,1.493121386E0,5.898008823E0,1.031037331E1
5.823150165E1,1.567298889E0,6.170790672E0,5.833103180E0
5.824147540E1,1.009472013E0,5.814260006E0,7.480262756E0
5.825144300E1,1.976770639E0,6.357729912E0,6.223432541E0
5.826141628E1,-5.114658549E-2,5.933900833E0,4.851448059E0
5.827138446E1,-1.246062398E0,5.031208515E0,1.051854897E1
5.828133337E1,-1.547558069E0,6.398407936E0,1.039651489E1
5.829129951E1,-2.340180635E0,5.969793320E0,1.545314789E1
5.830126587E1,-3.273979664E0,3.166302681E0,2.925794029E1
5.831123206E1,-4.621737003E0,1.272383451E0,7.636095047E0
5.832121519E1,-3.070290565E0,3.060719252E0,-7.749754190E-1
5.833118305E1,-3.436691523E0,1.782353759E0,1.085145092E1
5.834113425E1,-4.590630054E0,6.302694798E0,8.461917877E0
5.835110045E1,-2.723032236E0,1.082273674E1,-5.050949574E0
5.836107425E1,-4.885246754E0,7.868498325E0,-1.775773525E0
5.837104118E1,-4.822733879E0,3.518047571E0,1.294876003E1
5.838102123E1,-4.492524624E0,5.045565605E0,9.867402077E0
5.839098946E1,-2.739781857E0,7.961818218E0,-2.546561480E0
5.840093430E1,-2.450250387E0,5.091029167E0,1.755733639E-1
5.841090019E1,-2.328216314E0,1.435095429E0,8.457132339E0
5.842086555E1,-1.710569143E0,3.055933714E0,4.310370922E0
5.843083139E1,-9.825528264E-1,5.258825779E0,-1.667797327E0
5.844080243E1,-9.035896659E-1,4.202992916E0,3.429214001E0
5.845076873E1,-9.705886841E-1,1.511665702E0,8.337491035E0
5.846074738E1,-1.863709688E0,2.438286304E0,2.705056000E1
5.847071498E1,-1.336989641E0,5.076672554E0,3.126910782E1
5.848068597E1,-4.271188378E-1,8.148458481E0,6.240182400E0
5.849065389E1,2.828914642E0,1.013659477E0,9.838688850E0
5.850058962E1,2.742773056E0,-4.224827290E0,2.287030029E1
5.851055425E1,7.059424877E0,4.363312244E0,2.337488651E0
5.852057514E1,4.550550461E0,7.200302601E0,-6.025426388E0
5.853054545E1,1.682154298E0,4.892425060E0,8.778069496E0
5.854047811E1,1.435693622E0,5.459823132E0,1.398066425E1
5.855044462E1,1.074078321E0,8.323433876E0,9.083753228E-1
5.856046920E1,6.239284873E-1,7.638488293E0,5.449952602E0
5.857044160E1,3.125624657E-1,5.263611794E0,1.169641590E1
5.858042342E1,6.281159353E-3,6.709474564E0,3.323929787E0
5.859039675E1,-2.251646042E0,5.993721485E0,-3.559323549E-1
5.860029446E1,-3.692723513E0,4.454239368E0,6.099005699E0
5.861026019E1,-1.123729348E0,4.229313850E0,4.478167534E0
5.862022170E1,2.271087885E0,5.543571949E0,2.749353170E0
5.863018696E1,-3.740580082E0,4.808676243E0,1.388016605E1
5.864014227E1,-2.376072884E0,3.039183855E0,3.008884811E1
5.865010654E1,1.011864901E0,7.832605839E0,2.310718918E1
5.866007535E1,1.785643846E-1,3.927519321E0,-3.583251834E-1
5.867004003E1,-2.979064286E-1,-2.678166628E0,1.609950829E1
5.868001722E1,-3.936193287E-1,5.111667514E-1,1.457438374E1
5.868998316E1,-7.695915699E-1,6.668796539E0,-1.933699846E0
5.869992941E1,-2.325823545E0,6.530013084E0,8.069195747E0
5.870989337E1,-2.328216314E0,4.325026989E0,2.003301048E1
5.871989186E1,-2.179562330E0,6.865307331E0,3.259323597E0
5.872985925E1,8.524430543E-2,7.930711746E0,-5.163412094E0
5.873980332E1,-9.107680917E-1,4.281956196E0,8.349455833E0
5.874976837E1,-2.514856577E0,3.319443226E0,2.169721794E1
5.875972878E1,-2.471785784E0,7.313064098E0,4.511667252E0
5.876969337E1,-4.291228294E0,5.600999832E0,6.395715714E0
5.877966665E1,-4.516452789E0,-5.039882660E-1,1.894367790E1
5.878963206E1,-2.383251429E0,-1.881356835E-1,4.829912663E0
5.879959665E1,-1.408774376E0,1.325025558E0,2.663211584E0
5.880956201E1,-1.597807288E0,3.273979664E0,1.619761467E1
5.881953321E1,-2.186740875E0,6.020042896E0,9.922437668E0
5.882949915E1,-2.715853691E0,6.204289913E0,4.526023865E0
5.883947045E1,-1.968993902E0,3.783949852E0,1.510349655E1
5.884943691E1,-2.110170364E0,6.077470303E0,7.616952896E0
5.885941488E1,-2.768795013E0,7.619345665E0,-1.938485503E0
5.886938253E1,-2.407179594E0,4.104588032E0,6.975078106E0
5.887933727E1,-2.780759096E0,2.012064695E0,1.587189198E1
5.888930358E1,-3.367299557E0,4.540380955E0,7.083054066E0
5.889928311E1,-3.281157970E0,5.991328716E0,8.373383522E0
5.890925076E1,-2.100599289E0,3.774378538E0,1.271875000E1
5.891921654E1,-1.087836981E0,4.097409725E0,5.129314423E0
5.892918399E1,-7.887341380E-1,3.661916018E0,8.775676727E0
5.893914858E1,1.977069676E-1,3.486940861E0,1.358554935E1
5.894911571E1,2.596810818E0,6.010471344E0,4.432404995E0
5.895907743E1,4.756333351E0,4.849354267E0,4.717449665E0
5.896904399E1,3.844069481E0,3.055933714E0,7.236194611E0
5.897900899E1,2.491526604E0,5.016851902E0,1.317547917E0
5.898897540E1,7.483552694E-1,5.323431969E0,1.032802105E0
5.899895097E1,6.574280262E-1,6.103791237E0,1.724387550E1
5.900891832E1,1.253539920E0,6.132505417E0,2.086870384E1
5.901888920E1,1.871187329E0,8.181958199E0,6.063113689E0
5.902885691E1,2.364407778E0,4.652843475E0,4.051946163E0
5.903881332E1,2.034198284E0,4.821537733E-1,1.105244732E1
5.904877983E1,6.047859192E-1,2.862114906E0,7.832306862E0
5.905874722E1,-1.437488198E0,6.786344051E0,6.556334019E0
5.906871378E1,-2.734996319E0,6.616154671E0,1.306600761E1
5.907868456E1,-2.261217356E0,5.299503803E0,1.294876003E1
5.908865154E1,-1.760818362E0,4.604987144E0,5.931209087E0
5.909861998E1,-2.335394859E0,3.362514019E0,6.865008354E0
