"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
5.671653977E1,9.911809428E-1,3.684297283E-2,-4.142283326E-2,-1.203622985E-1,1.522994713E1,4.774317744E0,-4.200450348E0,-1.402260966E1
5.672650774E1,9.913612952E-1,3.884159483E-2,-4.132803112E-2,-1.182628716E-1,1.507318693E1,4.992069866E0,-4.172239858E0,-1.378767547E1
5.673647508E1,9.916879243E-1,3.821050928E-2,-4.043668936E-2,-1.160167744E-1,1.478507918E1,4.898221635E0,-4.090670695E0,-1.352034845E1
5.674643264E1,9.922243357E-1,3.133545477E-2,-4.064103013E-2,-1.133898739E-1,1.429941230E1,4.105548837E0,-4.217556627E0,-1.319002162E1
5.675639899E1,9.925292684E-1,2.216162648E-2,-4.335744724E-2,-1.118688765E-1,1.401586610E1,3.088036342E0,-4.652295432E0,-1.298690953E1
5.676637582E1,9.926796208E-1,2.250790480E-2,-4.626086056E-2,-1.092725836E-1,1.387393661E1,3.153120839E0,-4.986753964E0,-1.270081104E1
5.677634321E1,9.929222547E-1,2.347133870E-2,-4.827838567E-2,-1.059419174E-1,1.364179680E1,3.271999710E0,-5.215395307E0,-1.232956515E1
5.678630858E1,9.929586851E-1,2.182495956E-2,-4.956538483E-2,-1.053565065E-1,1.360660172E1,3.096912442E0,-5.384210597E0,-1.225891186E1
5.679627576E1,9.929109386E-1,2.277098946E-2,-5.035334544E-2,-1.052325551E-1,1.365271080E1,3.214341537E0,-5.462847036E0,-1.225308101E1
5.680623217E1,9.929027413E-1,2.390278546E-2,-5.099953521E-2,-1.047466021E-1,1.366061143E1,3.349222690E0,-5.524287288E0,-1.220595677E1
5.681619821E1,9.928247587E-1,2.478919392E-2,-5.177492463E-2,-1.048992449E-1,1.373554527E1,3.461235917E0,-5.601336727E0,-1.223206204E1
5.682617368E1,9.927768199E-1,2.811531429E-2,-5.281522728E-2,-1.039916671E-1,1.378140868E1,3.849683542E0,-5.682737643E0,-1.215079401E1
5.683614066E1,9.928208650E-1,2.889731665E-2,-5.346178316E-2,-1.030219049E-1,1.373927609E1,3.941686388E0,-5.750793113E0,-1.204645992E1
5.684610113E1,9.927644743E-1,2.632310467E-2,-5.480796729E-2,-1.035465085E-1,1.379319516E1,3.667041923E0,-5.933348340E0,-1.209908234E1
5.685606748E1,9.926295409E-1,2.764364986E-2,-5.570747744E-2,-1.040149036E-1,1.392137090E1,3.832333555E0,-6.018125366E0,-1.216559688E1
5.686605493E1,9.925254773E-1,2.881084137E-2,-5.705090995E-2,-1.039630030E-1,1.401942630E1,3.982628786E0,-6.157300626E0,-1.217367738E1
5.687602337E1,9.923705137E-1,3.204673074E-2,-5.746680897E-2,-1.042657009E-1,1.416419121E1,4.360269990E0,-6.163959247E0,-1.223069640E1
5.688599847E1,9.922787682E-1,3.822343298E-2,-5.733324802E-2,-1.031247499E-1,1.424920907E1,5.058761355E0,-6.078881602E0,-1.213536326E1
5.689596758E1,9.924092263E-1,3.864119254E-2,-5.711162381E-2,-1.018285231E-1,1.412816470E1,5.095870139E0,-6.055205475E0,-1.198663852E1
5.690592535E1,9.925635930E-1,3.265718943E-2,-5.744131692E-2,-1.022326606E-1,1.398359061E1,4.417209861E0,-6.162638007E0,-1.199919707E1
5.691589326E1,9.925163772E-1,2.721698692E-2,-5.899825762E-2,-1.033909190E-1,1.402796854E1,3.821126929E0,-6.400954945E0,-1.210790480E1
5.692585608E1,9.924535677E-1,2.856860883E-2,-6.002959094E-2,-1.030349394E-1,1.408678736E1,3.986632449E0,-6.503622613E0,-1.208083939E1
5.693582347E1,9.925764503E-1,3.008414789E-2,-6.009798937E-2,-1.013664940E-1,1.397148184E1,4.150163794E0,-6.500082748E0,-1.189795749E1
5.694579425E1,9.926924209E-1,2.760805703E-2,-6.095768470E-2,-1.004176941E-1,1.386178672E1,3.870793320E0,-6.631299270E0,-1.177676465E1
5.695576201E1,9.927206042E-1,2.872103627E-2,-6.173839312E-2,-9.934422448E-2,1.383499785E1,4.000705438E0,-6.711577007E0,-1.166411666E1
5.696572686E1,9.928194310E-1,3.451851116E-2,-6.152089966E-2,-9.660863681E-2,1.374064982E1,4.644322655E0,-6.631814266E0,-1.138483721E1
5.697569430E1,9.931470204E-1,3.632574496E-2,-6.048253874E-2,-9.317348639E-2,1.342318804E1,4.816548882E0,-6.509440084E0,-1.099325600E1
5.698565727E1,9.935069059E-1,3.099747776E-2,-6.041591371E-2,-9.128582405E-2,1.306558163E1,4.192203255E0,-6.568326771E0,-1.074013513E1
5.699562425E1,9.935876160E-1,3.124329066E-2,-6.087654306E-2,-9.000862518E-2,1.298403662E1,4.217083753E0,-6.623699131E0,-1.059667724E1
5.700557472E1,9.937243226E-1,3.860590355E-2,-6.018990647E-2,-8.601587144E-2,1.284474004E1,5.028025566E0,-6.487295858E0,-1.017941436E1
5.701554003E1,9.940560892E-1,4.043660257E-2,-5.940477478E-2,-8.178291694E-2,1.250026215E1,5.202405484E0,-6.401174861E0,-9.697596753E0
5.702550352E1,9.943774135E-1,3.808338781E-2,-5.934907804E-2,-7.899938010E-2,1.215736337E1,4.913671143E0,-6.431405992E0,-9.361004566E0
5.703546863E1,9.945475710E-1,3.802735403E-2,-5.959985488E-2,-7.666098474E-2,1.197181953E1,4.894527539E0,-6.472098232E0,-9.092334565E0
5.704543332E1,9.946932385E-1,3.926028223E-2,-5.964579359E-2,-7.407004027E-2,1.181067331E1,5.019723704E0,-6.479200137E0,-8.801672316E0
5.705539837E1,9.948565909E-1,3.748020102E-2,-5.983071982E-2,-7.263527474E-2,1.162731623E1,4.807543239E0,-6.522951129E0,-8.625721129E0
5.706538769E1,9.949289964E-1,3.576083882E-2,-6.047834610E-2,-7.197099563E-2,1.154511551E1,4.611535157E0,-6.614920580E0,-8.541535640E0
5.707535519E1,9.949425261E-1,3.725899371E-2,-6.068881239E-2,-7.083787986E-2,1.152969072E1,4.778077973E0,-6.631603600E0,-8.421925751E0
5.708531321E1,9.949993062E-1,3.897300937E-2,-6.050365833E-2,-6.925888029E-2,1.146473192E1,4.962922447E0,-6.603840890E0,-8.250031363E0
5.709527972E1,9.950826979E-1,3.928710500E-2,-6.033749946E-2,-6.801715944E-2,1.136865787E1,4.989326880E0,-6.588467899E0,-8.107903645E0
5.710523873E1,9.951282254E-1,4.081096549E-2,-6.000509172E-2,-6.673581513E-2,1.131586327E1,5.153170922E0,-6.544705096E0,-7.968143488E0
5.711520451E1,9.952114655E-1,4.202316404E-2,-5.949705796E-2,-6.517892915E-2,1.121869635E1,5.278008822E0,-6.485182534E0,-7.793423234E0
5.712518003E1,9.953350295E-1,4.176605043E-2,-5.933043031E-2,-6.358990559E-2,1.107289168E1,5.236703796E0,-6.476489875E0,-7.607571937E0
5.713514680E1,9.954657698E-1,3.933167111E-2,-5.998171296E-2,-6.247491440E-2,1.091650567E1,4.954778183E0,-6.575074957E0,-7.467073160E0
5.714511399E1,9.954790344E-1,3.998615105E-2,-6.033266973E-2,-6.150259180E-2,1.090051415E1,5.026432346E0,-6.615236535E0,-7.361376389E0
5.715508076E1,9.955537028E-1,3.944342077E-2,-6.024287773E-2,-6.072756458E-2,1.081005538E1,4.958139528E0,-6.612821053E0,-7.267914865E0
5.716503326E1,9.956522179E-1,3.625204615E-2,-6.084776578E-2,-6.049793007E-2,1.068953930E1,4.594270259E0,-6.706307914E0,-7.223599246E0
5.717499858E1,9.956964507E-1,3.333028178E-2,-6.174993173E-2,-6.053607373E-2,1.063498517E1,4.265472792E0,-6.830527389E0,-7.213013756E0
5.718498269E1,9.957095771E-1,3.271803708E-2,-6.228736465E-2,-6.010201627E-2,1.061874216E1,4.196209559E0,-6.898301613E0,-7.161503969E0
5.719494993E1,9.957547788E-1,3.194676012E-2,-6.234997164E-2,-5.970180948E-2,1.056261736E1,4.105171593E0,-6.912649116E0,-7.110323228E0
5.720491055E1,9.957904484E-1,3.119131104E-2,-6.244728115E-2,-5.940388970E-2,1.051811736E1,4.016920431E0,-6.930370137E0,-7.071203671E0
5.721487706E1,9.958327755E-1,3.120417159E-2,-6.227098983E-2,-5.887025365E-2,1.046506687E1,4.013343634E0,-6.912244220E0,-7.008869601E0
5.722484118E1,9.959117766E-1,3.011227560E-2,-6.181020327E-2,-5.858739552E-2,1.036532696E1,3.882284926E0,-6.868245802E0,-6.966479547E0
5.723480748E1,9.959952226E-1,2.831123493E-2,-6.151542281E-2,-5.837673608E-2,1.025892516E1,3.671427200E0,-6.847821568E0,-6.928439184E0
5.724478326E1,9.960762202E-1,2.880239542E-2,-6.138652459E-2,-5.687073162E-2,1.015458190E1,3.716614602E0,-6.835275482E0,-6.757515461E0
5.725475050E1,9.962055554E-1,2.622414361E-2,-6.158189078E-2,-5.562783882E-2,9.985714762E0,3.412788731E0,-6.879340054E0,-6.597311150E0
5.726472342E1,9.962794105E-1,2.369620413E-2,-6.184582615E-2,-5.514453743E-2,9.887995301E0,3.120405154E0,-6.927771253E0,-6.525156212E0
5.727469123E1,9.963487288E-1,2.472280316E-2,-6.128887027E-2,-5.405245561E-2,9.795393852E0,3.227102966E0,-6.860795534E0,-6.404060228E0
5.728464008E1,9.964856634E-1,2.279735654E-2,-6.098404788E-2,-5.270245855E-2,9.609849265E0,2.994179981E0,-6.842270482E0,-6.233950460E0
5.729460597E1,9.965461961E-1,1.626831453E-2,-6.194825222E-2,-5.285295732E-2,9.526679230E0,2.250276797E0,-6.993049241E0,-6.209317956E0
5.730458003E1,9.964978734E-1,1.845325578E-2,-6.222225340E-2,-5.272434831E-2,9.593131027E0,2.502617418E0,-7.011168464E0,-6.210686250E0
5.731454675E1,9.965519486E-1,2.473982235E-2,-6.085533157E-2,-5.068316922E-2,9.518737765E0,3.202971671E0,-6.821883573E0,-6.013896389E0
5.732451795E1,9.967269808E-1,2.174482642E-2,-6.040306066E-2,-4.913205144E-2,9.273857669E0,2.844822663E0,-6.792499786E0,-5.812899285E0
5.733448509E1,9.967790408E-1,1.595351887E-2,-6.114444417E-2,-4.938001700E-2,9.199768087E0,2.184634435E0,-6.910538187E0,-5.804102844E0
5.734444613E1,9.968007134E-1,2.045686225E-2,-6.071437091E-2,-4.778723371E-2,9.168748350E0,2.689273780E0,-6.839304214E0,-5.650113715E0
5.735441264E1,9.969167822E-1,2.446223743E-2,-5.962052260E-2,-4.476518247E-2,9.000805469E0,3.123229438E0,-6.700723946E0,-5.325006696E0
5.736439248E1,9.971026152E-1,1.885487273E-2,-5.944211152E-2,-4.356034702E-2,8.725204751E0,2.468747493E0,-6.713060157E0,-5.147785049E0
5.737436035E1,9.971018671E-1,1.358259488E-2,-6.042531035E-2,-4.418327191E-2,8.726331630E0,1.871571840E0,-6.851712976E0,-5.186475866E0
5.738432415E1,9.970934467E-1,1.741836209E-2,-6.007840655E-2,-4.349533661E-2,8.739005658E0,2.306451021E0,-6.793558664E0,-5.132477198E0
5.739429154E1,9.971525966E-1,1.889124476E-2,-5.934917243E-2,-4.251465164E-2,8.649584122E0,2.465368184E0,-6.704806522E0,-5.027211515E0
5.740424186E1,9.971735891E-1,1.780107587E-2,-5.925796720E-2,-4.261981090E-2,8.617625603E0,2.340121475E0,-6.699588417E0,-5.031724610E0
5.741420758E1,9.971467882E-1,2.082777437E-2,-5.889058192E-2,-4.238379372E-2,8.658406018E0,2.684899437E0,-6.642824245E0,-5.023637584E0
5.742419154E1,9.971379576E-1,2.369964515E-2,-5.829369143E-2,-4.190543901E-2,8.671800751E0,3.009016376E0,-6.561372584E0,-4.985481096E0
5.743415904E1,9.971584497E-1,2.351771122E-2,-5.790618307E-2,-4.205731175E-2,8.640685437E0,2.986995032E0,-6.517408787E0,-5.000391217E0
5.744412248E1,9.971462759E-1,2.365817887E-2,-5.776189733E-2,-4.246361189E-2,8.659183728E0,3.005038024E0,-6.498943805E0,-5.047600319E0
5.745408962E1,9.971227828E-1,2.583563377E-2,-5.724404504E-2,-4.244755980E-2,8.694770714E0,3.252658210E0,-6.428622610E0,-5.057939793E0
5.746404430E1,9.971321711E-1,2.753261804E-2,-5.651915005E-2,-4.213043901E-2,8.680566847E0,3.441914877E0,-6.338040137E0,-5.029423015E0
5.747401014E1,9.971674802E-1,2.830977566E-2,-5.591594692E-2,-4.158100430E-2,8.626937841E0,3.524574277E0,-6.266943367E0,-4.968610181E0
5.748399300E1,9.972175385E-1,2.770287835E-2,-5.571057163E-2,-4.106170491E-2,8.550331609E0,3.450388407E0,-6.248224080E0,-4.904169171E0
5.749396050E1,9.972494872E-1,2.696490451E-2,-5.572214674E-2,-4.076023178E-2,8.501079015E0,3.363656842E0,-6.254190220E0,-4.864872611E0
5.750392488E1,9.972743546E-1,2.733298306E-2,-5.547673920E-2,-4.023805479E-2,8.462545076E0,3.401440454E0,-6.226053628E0,-4.806082284E0
5.751389212E1,9.973090619E-1,2.666907439E-2,-5.558915246E-2,-3.966411075E-2,8.408468806E0,3.322046949E0,-6.244042872E0,-4.736282295E0
5.752384884E1,9.973233218E-1,2.584983210E-2,-5.571635182E-2,-3.966946040E-2,8.386149988E0,3.228482012E0,-6.262488164E0,-4.732244773E0
5.753381498E1,9.973285891E-1,2.687022319E-2,-5.520778139E-2,-3.956990496E-2,8.377890951E0,3.342642188E0,-6.199696701E0,-4.725212671E0
5.754378733E1,9.973705023E-1,2.706780561E-2,-5.455732656E-2,-3.927993315E-2,8.311879408E0,3.360254909E0,-6.125194208E0,-4.690520952E0
5.755375410E1,9.974167329E-1,2.520299200E-2,-5.440031865E-2,-3.956356305E-2,8.238455894E0,3.146698944E0,-6.115054806E0,-4.711132592E0
5.756372399E1,9.974186851E-1,2.544573262E-2,-5.419221363E-2,-3.964448666E-2,8.235341001E0,3.174056257E0,-6.089801893E0,-4.721166983E0
5.757369102E1,9.974337224E-1,2.709124923E-2,-5.349699401E-2,-3.911656070E-2,8.211308430E0,3.356580113E0,-6.004120122E0,-4.667740812E0
5.758365587E1,9.974827189E-1,2.610905467E-2,-5.303135498E-2,-3.916909710E-2,8.132510445E0,3.241587734E0,-5.955175623E0,-4.666122223E0
5.759362269E1,9.974975182E-1,2.472559406E-2,-5.299644005E-2,-3.973315292E-2,8.108559268E0,3.085690913E0,-5.955889896E0,-4.722656619E0
5.760358852E1,9.974836706E-1,2.524635980E-2,-5.295831279E-2,-3.980408741E-2,8.130972376E0,3.145806477E0,-5.948833381E0,-4.733791290E0
5.761355524E1,9.974905925E-1,2.495774194E-2,-5.288190122E-2,-3.991407657E-2,8.119776621E0,3.112884708E0,-5.941101541E0,-4.744452459E0
5.762353550E1,9.974838297E-1,2.375562277E-2,-5.297592920E-2,-4.068452707E-2,8.130715118E0,2.979740528E0,-5.955285584E0,-4.826304953E0
5.763350363E1,9.974619588E-1,2.347708040E-2,-5.281851412E-2,-4.157730168E-2,8.165990260E0,2.952224783E0,-5.935952945E0,-4.926866154E0
5.764344988E1,9.974544221E-1,2.254352488E-2,-5.296608740E-2,-4.208395087E-2,8.178110854E0,2.848693704E0,-5.956021918E0,-4.980134990E0
5.765341576E1,9.974333004E-1,2.059573146E-2,-5.356577894E-2,-4.281745424E-2,8.211983753E0,2.632358572E0,-6.032517209E0,-5.054855941E0
5.766340008E1,9.973887289E-1,1.972167364E-2,-5.398906444E-2,-4.372596511E-2,8.283009500E0,2.539682464E0,-6.083139995E0,-5.155498969E0
5.767336779E1,9.973577784E-1,2.014021219E-2,-5.393322027E-2,-4.430622275E-2,8.331974130E0,2.591045343E0,-6.073073247E0,-5.224695997E0
5.768332206E1,9.973407048E-1,1.867653201E-2,-5.419010616E-2,-4.501264460E-2,8.358862744E0,2.428509257E0,-6.108445487E0,-5.297912024E0
5.769328842E1,9.972855208E-1,1.694466936E-2,-5.483647050E-2,-4.612406898E-2,8.445185168E0,2.239902529E0,-6.189209286E0,-5.417153861E0
5.770325456E1,9.972282180E-1,1.682072437E-2,-5.527633272E-2,-4.687719487E-2,8.533899464E0,2.232884998E0,-6.238607669E0,-5.504397703E0
5.771322087E1,9.971949123E-1,1.705100737E-2,-5.535453884E-2,-4.740722548E-2,8.585041885E0,2.263147681E0,-6.245099163E0,-5.567127713E0
5.772317660E1,9.971671532E-1,1.695292651E-2,-5.529815345E-2,-4.808722400E-2,8.627436046E0,2.255807560E0,-6.237647744E0,-5.644696005E0
5.773314186E1,9.971395199E-1,1.734944562E-2,-5.511851219E-2,-4.872088069E-2,8.669432515E0,2.304293305E0,-6.213358163E0,-5.719650578E0
5.774314035E1,9.971091667E-1,1.706669509E-2,-5.528124406E-2,-4.925466048E-2,8.715329791E0,2.276109771E0,-6.232407165E0,-5.779866156E0
5.775310894E1,9.970641545E-1,1.754652508E-2,-5.548976907E-2,-4.976019299E-2,8.782952495E0,2.335724908E0,-6.252340559E0,-5.841732946E0
5.776304982E1,9.970393527E-1,1.891546691E-2,-5.549795067E-2,-4.974647424E-2,8.819991534E0,2.493080731E0,-6.245299682E0,-5.848746363E0
5.777301561E1,9.970373204E-1,1.943981337E-2,-5.547487329E-2,-4.961062206E-2,8.823019738E0,2.552371838E0,-6.239931869E0,-5.836299111E0
5.778299899E1,9.970273246E-1,1.922924471E-2,-5.558178478E-2,-4.977364155E-2,8.837898621E0,2.529845275E0,-6.252998496E0,-5.854106970E0
5.779296654E1,9.970183864E-1,2.051492414E-2,-5.548513610E-2,-4.954669162E-2,8.851181986E0,2.675645643E0,-6.234993125E0,-5.835684616E0
5.780293618E1,9.970354730E-1,2.110211681E-2,-5.528411028E-2,-4.917960312E-2,8.825771472E0,2.739624351E0,-6.209538035E0,-5.796376125E0
5.781290394E1,9.970412466E-1,2.118955172E-2,-5.525650366E-2,-4.905582879E-2,8.817168736E0,2.748735237E0,-6.206208759E0,-5.782566691E0
5.782286420E1,9.970441987E-1,2.309099021E-2,-5.491470105E-2,-4.851852802E-2,8.812766711E0,2.961927041E0,-6.157626019E0,-5.731249990E0
5.783283118E1,9.970658019E-1,2.613252878E-2,-5.427034417E-2,-4.723989080E-2,8.780486671E0,3.299879982E0,-6.070564100E0,-5.600191479E0
5.784277602E1,9.971316774E-1,2.722975290E-2,-5.361519723E-2,-4.596051594E-2,8.681314361E0,3.414399258E0,-5.993741875E0,-5.456908335E0
5.785274076E1,9.972062117E-1,2.677731224E-2,-5.316561002E-2,-4.512388361E-2,8.567725385E0,3.354755068E0,-5.947524151E0,-5.356092509E0
5.786271373E1,9.972635381E-1,2.624513787E-2,-5.286773873E-2,-4.451550946E-2,8.479327647E0,3.288246627E0,-5.918257955E0,-5.281729922E0
5.787267930E1,9.973140869E-1,2.654342538E-2,-5.246871546E-2,-4.367026977E-2,8.400610636E0,3.315295220E0,-5.873776323E0,-5.184651144E0
5.788266019E1,9.973672513E-1,2.698991873E-2,-5.217683847E-2,-4.251691212E-2,8.317018288E0,3.358237339E0,-5.841903719E0,-5.053385363E0
5.789262732E1,9.974214728E-1,2.765085131E-2,-5.177354903E-2,-4.129570881E-2,8.230890905E0,3.424924831E0,-5.796549117E0,-4.915112375E0
5.790259665E1,9.974840675E-1,2.828649928E-2,-5.120296682E-2,-4.004578809E-2,8.130330711E0,3.487789264E0,-5.732420293E0,-4.772690019E0
5.791256399E1,9.975489436E-1,2.833311843E-2,-5.076088684E-2,-3.894447154E-2,8.024777943E0,3.484587627E0,-5.685394994E0,-4.644483235E0
5.792253378E1,9.976072504E-1,2.822025567E-2,-5.041740482E-2,-3.796678114E-2,7.928716498E0,3.464345319E0,-5.649960297E0,-4.530004744E0
5.793250134E1,9.976789145E-1,2.771003736E-2,-5.023164214E-2,-3.668405115E-2,7.809032638E0,3.397525435E0,-5.635359043E0,-4.378831603E0
5.794247566E1,9.977442899E-1,2.550062733E-2,-5.075301202E-2,-3.577962633E-2,7.698230922E0,3.140790565E0,-5.707629483E0,-4.264159013E0
5.795244389E1,9.977509241E-1,2.740485679E-2,-5.066671311E-2,-3.427756360E-2,7.686897808E0,3.350753839E0,-5.694646565E0,-4.101926730E0
5.796239769E1,9.978074778E-1,2.829573890E-2,-5.046976133E-2,-3.213085094E-2,7.589602083E0,3.440091321E0,-5.675824101E0,-3.859321550E0
5.797236446E1,9.978727847E-1,2.657008881E-2,-5.089478504E-2,-3.088133304E-2,7.475674154E0,3.236246251E0,-5.735254878E0,-3.707303356E0
5.798232076E1,9.978840457E-1,2.870306626E-2,-5.065179070E-2,-2.894756484E-2,7.455853756E0,3.469490274E0,-5.706202037E0,-3.496210842E0
5.799228649E1,9.978857255E-1,3.306378104E-2,-4.981296146E-2,-2.548595852E-2,7.452892531E0,3.948307004E0,-5.608466518E0,-3.119500625E0
5.800226477E1,9.979982025E-1,3.339534314E-2,-4.900091362E-2,-2.198293232E-2,7.251872676E0,3.964185838E0,-5.528299841E0,-2.715174126E0
5.801223170E1,9.981749669E-1,2.937292028E-2,-4.897562152E-2,-1.963047639E-2,6.924191601E0,3.488381240E0,-5.544525935E0,-2.422278965E0
5.802220128E1,9.982541525E-1,2.849436096E-2,-4.863535005E-2,-1.764429623E-2,6.772265666E0,3.375411936E0,-5.514367452E0,-2.187816383E0
5.803216852E1,9.982891410E-1,3.108926792E-2,-4.747860199E-2,-1.407233587E-2,6.704041075E0,3.651636987E0,-5.389147958E0,-1.787145846E0
5.804213003E1,9.984288119E-1,2.912870156E-2,-4.665331636E-2,-1.071888297E-2,6.424489160E0,3.406577234E0,-5.309493819E0,-1.388179268E0
5.805209670E1,9.985660593E-1,2.471963887E-2,-4.670968800E-2,-8.542226125E-3,6.137409832E0,2.888019618E0,-5.328340513E0,-1.114662720E0
5.806206764E1,9.985950352E-1,2.515374580E-2,-4.630170736E-2,-5.603271802E-3,6.075068919E0,2.921790829E0,-5.289690679E0,-7.779829021E-1
5.807203472E1,9.986145209E-1,2.639938830E-2,-4.548140164E-2,-1.884950915E-3,6.032783910E0,3.044766761E0,-5.206022130E0,-3.547537938E-1
5.808201087E1,9.986946368E-1,2.443579275E-2,-4.484743330E-2,7.887843077E-4,5.855723505E0,2.804827963E0,-5.141535307E0,-3.545150592E-2
5.809197884E1,9.987542501E-1,2.256467011E-2,-4.442306018E-2,2.715762300E-3,5.720423183E0,2.579747754E0,-5.097912130E0,1.967287108E-1
5.810195232E1,9.987835815E-1,2.230774040E-2,-4.373629699E-2,4.567086872E-3,5.652663850E0,2.540870489E0,-5.023823615E0,4.124990435E-1
5.811192087E1,9.988159625E-1,2.191596041E-2,-4.297333898E-2,6.297292785E-3,5.576904631E0,2.487420142E0,-4.940486173E0,6.151368148E-1
5.812184930E1,9.988566480E-1,2.084261750E-2,-4.239889533E-2,7.301760420E-3,5.480232585E0,2.359385374E0,-4.876324611E0,7.371869391E-1
5.813181378E1,9.988715354E-1,2.113164872E-2,-4.177109674E-2,8.017777048E-3,5.444430430E0,2.389490286E0,-4.806263422E0,8.194931252E-1
5.814179102E1,9.988942266E-1,2.100930876E-2,-4.120731463E-2,8.419635313E-3,5.389403813E0,2.373873743E0,-4.742472525E0,8.675492919E-1
5.815175675E1,9.989310290E-1,1.961295377E-2,-4.104922789E-2,8.190983543E-3,5.298943393E0,2.214615171E0,-4.722621466E0,8.482677310E-1
5.816171634E1,9.989585542E-1,1.919724223E-2,-4.069730938E-2,7.549960263E-3,5.230264615E0,2.170095099E0,-4.680524052E0,7.773491374E-1
5.817168144E1,9.989961222E-1,1.889394891E-2,-4.009718666E-2,6.479356425E-3,5.135046491E0,2.140561098E0,-4.609184644E0,6.570595750E-1
5.818164764E1,9.990392290E-1,1.800583336E-2,-3.970458607E-2,4.467062308E-3,5.023568597E0,2.047925444E0,-4.559466755E0,4.308401985E-1
5.819161285E1,9.990535792E-1,1.842864238E-2,-3.934044611E-2,2.158789089E-3,4.985905319E0,2.107042649E0,-4.513040635E0,1.645775387E-1
5.820162602E1,9.990498677E-1,1.939587402E-2,-3.902612807E-2,-3.510627455E-4,4.995673645E0,2.229408473E0,-4.471573405E0,-1.273178537E-1
5.821159613E1,9.990393721E-1,1.939540694E-2,-3.913568047E-2,-3.542562749E-3,5.023194590E0,2.243719719E0,-4.476991451E0,-4.940524030E-1
5.822153472E1,9.989990229E-1,1.960969626E-2,-3.957574879E-2,-7.083235322E-3,5.127621222E0,2.284686052E0,-4.519275121E0,-9.026410340E-1
5.823150165E1,9.989336462E-1,2.039919388E-2,-3.992930869E-2,-1.100425848E-2,5.292451519E0,2.393670278E0,-4.549739262E0,-1.357392161E0
5.824147540E1,9.988584271E-1,2.064352455E-2,-4.026892090E-2,-1.530037825E-2,5.475966472E0,2.442003946E0,-4.577885714E0,-1.852784474E0
5.825144300E1,9.987575211E-1,2.160295214E-2,-4.044050408E-2,-1.952670419E-2,5.712906519E0,2.572021303E0,-4.584935669E0,-2.343075359E0
5.826141628E1,9.986537438E-1,2.189127386E-2,-4.036308256E-2,-2.413076173E-2,5.946757330E0,2.626030196E0,-4.563331353E0,-2.873019466E0
5.827138446E1,9.985332181E-1,2.162700407E-2,-4.035916506E-2,-2.889329961E-2,6.207310785E0,2.617424003E0,-4.551215217E0,-3.418895426E0
5.828133337E1,9.983889910E-1,2.184165521E-2,-4.029265289E-2,-3.344946680E-2,6.505413820E0,2.662555489E0,-4.530760344E0,-3.943122892E0
5.829129951E1,9.982406259E-1,2.036602361E-2,-4.046786895E-2,-3.825218148E-2,6.798457901E0,2.515769826E0,-4.544609361E0,-4.488797083E0
5.830126587E1,9.980354542E-1,1.928927258E-2,-4.077267490E-2,-4.348269795E-2,7.184057923E0,2.417612677E0,-4.571761710E0,-5.085921837E0
5.831123206E1,9.978177322E-1,2.209722635E-2,-4.026210942E-2,-4.743889098E-2,7.571826527E0,2.755004640E0,-4.488095259E0,-5.551864844E0
5.832121519E1,9.976577851E-1,2.337215934E-2,-3.991503648E-2,-5.039321246E-2,7.844509616E0,2.912435815E0,-4.432667886E0,-5.896019057E0
5.833118305E1,9.974899554E-1,2.322730652E-2,-3.971273379E-2,-5.382545734E-2,8.120807715E0,2.909742389E0,-4.400381408E0,-6.289287402E0
5.834113425E1,9.973121195E-1,2.618540435E-2,-3.910738999E-2,-5.615579123E-2,8.403688141E0,3.255145728E0,-4.304877984E0,-6.567893634E0
5.835110045E1,9.971907331E-1,3.002982311E-2,-3.834630568E-2,-5.690705059E-2,8.591437816E0,3.693979489E0,-4.189724946E0,-6.667520720E0
5.836107425E1,9.971723717E-1,3.004211901E-2,-3.760711483E-2,-5.770993913E-2,8.619482106E0,3.693550919E0,-4.102105265E0,-6.756757585E0
5.837104118E1,9.971877576E-1,2.817316816E-2,-3.746280956E-2,-5.847552079E-2,8.595988594E0,3.481385681E0,-4.095553046E0,-6.836529558E0
5.838102123E1,9.971944065E-1,2.900874873E-2,-3.708073364E-2,-5.819645504E-2,8.585816278E0,3.573337282E0,-4.047128144E0,-6.806304193E0
5.839098946E1,9.972663032E-1,3.032810370E-2,-3.644153439E-2,-5.667575581E-2,8.475040601E0,3.714025308E0,-3.970686405E0,-6.634158882E0
5.840093430E1,9.974089297E-1,2.883923499E-2,-3.588956311E-2,-5.527806735E-2,8.250894654E0,3.534022036E0,-3.922368599E0,-6.465417116E0
5.841090019E1,9.975530001E-1,2.650258649E-2,-3.551718248E-2,-5.407545284E-2,8.018131954E0,3.258921615E0,-3.898792531E0,-6.316669139E0
5.842086555E1,9.976918145E-1,2.586251879E-2,-3.479227097E-2,-5.226539237E-2,7.787293610E0,3.173854262E0,-3.825644950E0,-6.103572252E0
5.843083139E1,9.978710323E-1,2.511848983E-2,-3.381818536E-2,-4.978749466E-2,7.478753827E0,3.073146689E0,-3.726347970E0,-5.812654970E0
5.844080243E1,9.980813194E-1,2.256842657E-2,-3.297102799E-2,-4.729965497E-2,7.099674456E0,2.766584822E0,-3.651098786E0,-5.514696209E0
