"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.161745442E1,2.185336637E-1,-4.304528672E-1,-3.653668230E-2,8.749962502E-1,1.547541548E2,-2.190972641E1,4.750364370E1,1.422169956E2
8.162244561E1,2.223921580E-1,-4.328499703E-1,-3.765835136E-2,8.727912006E-1,1.543008502E2,-2.253418985E1,4.763145752E1,1.413592818E2
8.162742848E1,2.255286022E-1,-4.340291074E-1,-4.046617409E-2,8.712738216E-1,1.539320724E2,-2.324448435E1,4.756674449E1,1.406165864E2
8.163241139E1,2.283965417E-1,-4.341889311E-1,-4.368020545E-2,8.702913486E-1,1.535946244E2,-2.389974047E1,4.737392134E1,1.399810903E2
8.163739426E1,2.315567672E-1,-4.333709737E-1,-4.616297939E-2,8.697356162E-1,1.532225150E2,-2.437712412E1,4.709282441E1,1.394285425E2
8.164237379E1,2.351283380E-1,-4.322143770E-1,-4.669271862E-2,8.693245579E-1,1.528016240E2,-2.457337842E1,4.684546384E1,1.389506413E2
8.164735645E1,2.391745255E-1,-4.321609441E-1,-4.512557101E-2,8.683295156E-1,1.523243493E2,-2.461019623E1,4.679680321E1,1.384165791E2
8.165233921E1,2.422097516E-1,-4.326919717E-1,-4.286894104E-2,8.673375051E-1,1.519660031E2,-2.454279482E1,4.687075295E1,1.380220366E2
8.165732192E1,2.439388052E-1,-4.336203254E-1,-4.143132590E-2,8.664587226E-1,1.517617418E2,-2.454328440E1,4.698833278E1,1.377495963E2
8.166232046E1,2.440943204E-1,-4.345510739E-1,-4.126276035E-2,8.659565298E-1,1.517433656E2,-2.461837966E1,4.709307924E1,1.376523651E2
8.166730389E1,2.430190870E-1,-4.333584782E-1,-4.251143485E-2,8.667957837E-1,1.518704038E2,-2.460824135E1,4.693708895E1,1.378577714E2
8.167228744E1,2.416136212E-1,-4.315217015E-1,-4.354976293E-2,8.680525890E-1,1.520364056E2,-2.448896055E1,4.672923741E1,1.381798826E2
8.167727092E1,2.394864964E-1,-4.281838991E-1,-4.255970548E-2,8.703409896E-1,1.522875301E2,-2.390983079E1,4.646444297E1,1.388432937E2
8.168224785E1,2.383746249E-1,-4.245978979E-1,-4.022089075E-2,8.725115720E-1,1.524187415E2,-2.319531195E1,4.619980556E1,1.394333401E2
8.168723098E1,2.369884270E-1,-4.220025454E-1,-3.586825355E-2,8.743362085E-1,1.525822744E2,-2.228038435E1,4.613243168E1,1.400819502E2
8.169221415E1,2.351790774E-1,-4.195085406E-1,-3.220942217E-2,8.761654747E-1,1.527956420E2,-2.144732530E1,4.605182488E1,1.407464146E2
8.169719733E1,2.319845952E-1,-4.181070169E-1,-2.944344021E-2,8.777828626E-1,1.531721173E2,-2.074468957E1,4.608367370E1,1.414889544E2
8.170218593E1,2.278746391E-1,-4.153951387E-1,-2.795001973E-2,8.801924926E-1,1.536560498E2,-2.005617484E1,4.593219005E1,1.423993651E2
8.170716931E1,2.229111026E-1,-4.133015261E-1,-2.656127977E-2,8.824890862E-1,1.542398524E2,-1.938366626E1,4.585887122E1,1.433834889E2
8.171215280E1,2.174444615E-1,-4.087732704E-1,-2.447348463E-2,8.860154446E-1,1.548820438E2,-1.840404467E1,4.553803776E1,1.446424016E2
8.171713624E1,2.122761347E-1,-4.050126665E-1,-2.029198818E-2,8.890960678E-1,1.554884540E2,-1.722259933E1,4.536323338E1,1.459005596E2
8.172212311E1,2.068458880E-1,-4.007302435E-1,-1.440962373E-2,8.924250183E-1,1.561248461E2,-1.576290204E1,4.517654694E1,1.473087946E2
8.172710671E1,2.012940416E-1,-3.983456577E-1,-8.591309076E-3,8.948338590E-1,1.567747175E2,-1.444017267E1,4.518998876E1,1.486087368E2
8.173209030E1,1.945898132E-1,-3.956484550E-1,-4.071577755E-3,8.975413790E-1,1.575584748E2,-1.321408857E1,4.512413758E1,1.500243674E2
8.173707395E1,1.873187290E-1,-3.933751612E-1,-1.723017135E-3,9.000914995E-1,1.584073011E2,-1.229367526E1,4.503201434E1,1.513753882E2
8.174206025E1,1.795343728E-1,-3.921859515E-1,-6.783551195E-4,9.021957262E-1,1.593147210E2,-1.159369884E1,4.502485044E1,1.526718215E2
8.174704395E1,1.717046040E-1,-3.910716365E-1,4.496808289E-4,9.042014719E-1,1.602261137E2,-1.088542476E1,4.502129355E1,1.539729946E2
8.175202770E1,1.642007987E-1,-3.902191799E-1,2.026029358E-3,9.059597036E-1,1.610983792E2,-1.014783501E1,4.504898444E1,1.552362929E2
8.175701145E1,1.567531679E-1,-3.894023290E-1,5.216009036E-3,9.076161434E-1,1.619630232E2,-9.181946794E0,4.511226568E1,1.565817767E2
8.176198754E1,1.498207736E-1,-3.891244242E-1,8.589970166E-3,9.088796019E-1,1.627669195E2,-8.243617348E0,4.522746425E1,1.578402405E2
8.176697087E1,1.424810483E-1,-3.876912668E-1,1.142297538E-2,9.106394172E-1,1.636171213E2,-7.309052532E0,4.518197394E1,1.591703660E2
8.177195426E1,1.351420717E-1,-3.850643238E-1,1.246448884E-2,9.128563543E-1,1.644663294E2,-6.597113908E0,4.494160838E1,1.604266650E2
8.177693759E1,1.273419364E-1,-3.815282569E-1,1.251835898E-2,9.154580881E-1,1.653679603E2,-5.982122577E0,4.456632787E1,1.617084823E2
8.178192171E1,1.201969459E-1,-3.776745869E-1,1.179145350E-2,9.180280836E-1,1.661930620E2,-5.527618243E0,4.412821485E1,1.628394934E2
8.178690509E1,1.143584765E-1,-3.740353542E-1,1.235235406E-2,9.202538302E-1,1.668667513E2,-4.986684033E0,4.372835604E1,1.638304456E2
8.179188848E1,1.098638456E-1,-3.708245008E-1,1.495388386E-2,9.220604679E-1,1.673850661E2,-4.254850559E0,4.340343016E1,1.647164277E2
8.179687186E1,1.062655651E-1,-3.695400071E-1,1.888970355E-2,9.229252364E-1,1.677998279E2,-3.441585217E0,4.332455961E1,1.654964843E2
8.180186056E1,1.022733512E-1,-3.683903268E-1,2.264728119E-2,9.237509564E-1,1.682598095E2,-2.637267466E0,4.325403316E1,1.663186611E2
8.180684421E1,9.801321651E-2,-3.672403375E-1,2.518533628E-2,9.246045872E-1,1.687504518E2,-1.996750223E0,4.316024899E1,1.671080195E2
8.181182785E1,9.337438496E-2,-3.668254723E-1,2.644105257E-2,9.252141200E-1,1.692844740E2,-1.537268710E0,4.313518610E1,1.678665522E2
8.181681150E1,8.824066726E-2,-3.653544809E-1,2.752765193E-2,9.262677347E-1,1.698751959E2,-1.055876344E0,4.297586687E1,1.687006348E2
8.182178868E1,8.342105179E-2,-3.632012033E-1,2.803756056E-2,9.275449904E-1,1.704295294E2,-6.695707379E-1,4.272254219E1,1.694596960E2
8.182677202E1,7.905263171E-2,-3.608613405E-1,2.909901668E-2,9.288073113E-1,1.709317739E2,-2.328981784E-1,4.244964716E1,1.701798826E2
8.183175535E1,7.537468266E-2,-3.589335721E-1,3.099245159E-2,9.297982663E-1,1.713544980E2,2.727324044E-1,4.223273440E1,1.708361605E2
8.183673868E1,7.219448450E-2,-3.575841397E-1,3.344983725E-2,9.304851680E-1,1.717199181E2,8.198087515E-1,4.208893102E1,1.714422765E2
8.184172535E1,6.925348015E-2,-3.572732195E-1,3.579437462E-2,9.307408688E-1,1.720577786E2,1.323459210E0,4.206824903E1,1.719982403E2
8.184670879E1,6.582991189E-2,-3.561745149E-1,3.737575187E-2,9.313480503E-1,1.724509887E2,1.750789612E0,4.194105873E1,1.725849190E2
8.185169228E1,6.219545019E-2,-3.547871128E-1,3.797530089E-2,9.321028415E-1,1.728683235E2,2.048571377E0,4.176830112E1,1.731467820E2
8.185667582E1,5.834479625E-2,-3.525271465E-1,3.845631394E-2,9.331889453E-1,1.733103798E2,2.343961623E0,4.148594644E1,1.737326503E2
8.186167176E1,5.485127290E-2,-3.500003689E-1,3.923177797E-2,9.343189751E-1,1.737113510E2,2.658513010E0,4.117246550E1,1.742790547E2
8.186665582E1,5.191178040E-2,-3.480260502E-1,4.041180480E-2,9.351737387E-1,1.740486731E2,2.993160901E0,4.092915477E1,1.747627160E2
8.187163999E1,4.936775330E-2,-3.461340973E-1,4.225495194E-2,9.359319049E-1,1.743405718E2,3.396749043E0,4.069921027E1,1.752213749E2
8.187662410E1,4.729297054E-2,-3.448183454E-1,4.435455293E-2,9.364274436E-1,1.745786026E2,3.806823561E0,4.054085098E1,1.756240251E2
8.188162858E1,4.517530921E-2,-3.438411704E-1,4.626187582E-2,9.367989538E-1,1.748215285E2,4.188956567E0,4.042106853E1,1.760210267E2
8.188661368E1,4.302168961E-2,-3.430041000E-1,4.761497265E-2,9.371393365E-1,1.750685555E2,4.492842269E0,4.031445891E1,1.763930520E2
8.189159884E1,4.079419300E-2,-3.416985445E-1,4.822450014E-2,9.376845611E-1,1.753240323E2,4.694474289E0,4.014659351E1,1.767340934E2
8.189658400E1,3.866488799E-2,-3.402098275E-1,4.859398681E-2,9.382968209E-1,1.755682255E2,4.855522138E0,3.995556804E1,1.770466868E2
8.190153718E1,3.686930482E-2,-3.385925979E-1,4.882932770E-2,9.389416402E-1,1.757741311E2,4.979007764E0,3.974992423E1,1.773035584E2
8.190652066E1,3.555795279E-2,-3.373656953E-1,4.999684983E-2,9.393723088E-1,1.759244996E2,5.207639018E0,3.959669593E1,1.775402686E2
8.191150421E1,3.477681391E-2,-3.369804632E-1,5.170757153E-2,9.394472139E-1,1.760140670E2,5.485877443E0,3.954968912E1,1.777335723E2
8.191648775E1,3.355560901E-2,-3.364566874E-1,5.332728899E-2,9.395888031E-1,1.761540885E2,5.772700560E0,3.948236789E1,1.779824577E2
8.192146770E1,3.215791407E-2,-3.358671850E-1,5.404776135E-2,9.398073963E-1,1.763143391E2,5.941753078E0,3.940345108E1,1.782098072E2
8.192645103E1,3.034106660E-2,-3.345808246E-1,5.399471749E-2,9.403295497E-1,1.765226362E2,6.020807628E0,3.923547458E1,1.784515622E2
8.193143436E1,2.868030533E-2,-3.333371734E-1,5.393697255E-2,9.408265366E-1,1.767130284E2,6.090616602E0,3.907364506E1,1.786708413E2
8.193641775E1,2.710457103E-2,-3.317048891E-1,5.451704941E-2,9.414165391E-1,1.768936645E2,6.242563152E0,3.886593609E1,1.789059766E2
8.194140582E1,2.582845272E-2,-3.307393003E-1,5.529225547E-2,9.417468730E-1,1.770399482E2,6.408416383E0,3.874104922E1,1.791131023E2
8.194638936E1,2.440676910E-2,-3.292648509E-1,5.613476751E-2,9.422514821E-1,1.772029125E2,6.587406462E0,3.855317746E1,1.793385290E2
8.195137296E1,2.292168322E-2,-3.279073463E-1,5.642116296E-2,9.427449396E-1,1.773731385E2,6.691740904E0,3.837841667E1,1.795456229E2
8.195635660E1,2.081582538E-2,-3.256576168E-1,5.663502118E-2,9.435604339E-1,1.776145098E2,6.809665990E0,3.809106099E1,1.798256639E2
8.196133603E1,1.875799162E-2,-3.232186893E-1,5.678066273E-2,9.444330432E-1,1.778503664E2,6.912724377E0,3.778114559E1,-1.799076570E2
8.196631936E1,1.671718514E-2,-3.207605524E-1,5.662147620E-2,9.453185771E-1,1.780842625E2,6.970975459E0,3.746920407E1,-1.796594244E2
8.197130275E1,1.473584615E-2,-3.187129267E-1,5.676100151E-2,9.460354718E-1,1.783113353E2,7.068107376E0,3.720727954E1,-1.794029224E2
8.197628613E1,1.257350415E-2,-3.160273408E-1,5.724720569E-2,9.469378989E-1,1.785591446E2,7.214527273E0,3.686675562E1,-1.791140143E2
8.198127233E1,1.049297534E-2,-3.138410265E-1,5.782030528E-2,9.476552748E-1,1.787975715E2,7.370075538E0,3.658677997E1,-1.788292980E2
8.198625577E1,8.247384797E-3,-3.111945184E-1,5.792428181E-2,9.485434781E-1,1.790549086E2,7.463670967E0,3.625062956E1,-1.785500810E2
8.199123931E1,5.841742540E-3,-3.078264702E-1,5.770107332E-2,9.496732725E-1,1.793305818E2,7.512052781E0,3.582724574E1,-1.782734612E2
8.199622285E1,3.648751120E-3,-3.053963047E-1,5.724898693E-2,9.504958375E-1,1.795818830E2,7.525776378E0,3.551905018E1,-1.780263765E2
8.200123650E1,9.371535625E-4,-3.022959319E-1,5.683332079E-2,9.515178742E-1,1.798926101E2,7.558952061E0,3.512670268E1,-1.777172141E2
8.200622145E1,1.639289436E-3,2.994653327E-1,-5.715575946E-2,-9.523922755E-1,1.798121512E2,7.684765097E0,3.476623449E1,-1.773937304E2
8.201120650E1,4.370648198E-3,2.965506041E-1,-5.805464449E-2,-9.532409427E-1,1.794991590E2,7.889837788E0,3.439263126E1,-1.770293454E2
8.201619155E1,7.266679853E-3,2.934261670E-1,-5.889760912E-2,-9.541380149E-1,1.791672925E2,8.088442683E0,3.399234541E1,-1.766512688E2
8.202117358E1,1.031275601E-2,2.902676332E-1,-5.915870415E-2,-9.550594724E-1,1.788182243E2,8.211999931E0,3.358858024E1,-1.762803664E2
8.202615842E1,1.360722024E-2,2.868606723E-1,-5.834717645E-2,-9.560969643E-1,1.784406793E2,8.198163840E0,3.315770256E1,-1.759247513E2
8.203114332E1,1.715831485E-2,2.826437853E-1,-5.731090663E-2,-9.573575836E-1,1.780337055E2,8.152984093E0,3.263025903E1,-1.755563190E2
8.203612817E1,2.021647974E-2,2.789379801E-1,-5.652045163E-2,-9.584311847E-1,1.776832042E2,8.123817406E0,3.216778603E1,-1.752372940E2
8.204110400E1,2.231646933E-2,2.765874871E-1,-5.655835290E-2,-9.590633399E-1,1.774425087E2,8.179869269E0,3.187079146E1,-1.749948357E2
8.204608837E1,2.312973994E-2,2.757249366E-1,-5.826008731E-2,-9.591905633E-1,1.773492907E2,8.420516789E0,3.175246000E1,-1.748384559E2
8.205107280E1,2.275757837E-2,2.765131247E-1,-6.073309344E-2,-9.588191049E-1,1.773919485E2,8.737124415E0,3.183587607E1,-1.747844412E2
8.205605723E1,2.186397360E-2,2.782218720E-1,-6.269090281E-2,-9.582193941E-1,1.774943735E2,8.979313271E0,3.203612429E1,-1.748030923E2
8.206103895E1,2.044829451E-2,2.810042859E-1,-6.305156048E-2,-9.574147269E-1,1.776566347E2,9.007580337E0,3.237760194E1,-1.749329682E2
8.206602316E1,1.882688040E-2,2.846617513E-1,-6.131113303E-2,-9.564800996E-1,1.778424710E2,8.762866230E0,3.283611994E1,-1.751580689E2
8.207100744E1,1.747725085E-2,2.877727459E-1,-5.881515103E-2,-9.557312229E-1,1.779971526E2,8.419918346E0,3.323066204E1,-1.753880555E2
8.207599171E1,1.655173432E-2,2.903862454E-1,-5.675432618E-2,-9.550815751E-1,1.781032243E2,8.142258440E0,3.355975347E1,-1.755553711E2
8.208097728E1,1.648864689E-2,2.918320835E-1,-5.594240832E-2,-9.546897960E-1,1.781104546E2,8.048887978E0,3.373643717E1,-1.755768480E2
8.208596160E1,1.683303506E-2,2.931201448E-1,-5.644291944E-2,-9.542596222E-1,1.780709852E2,8.143226963E0,3.388482282E1,-1.754943450E2
8.209094592E1,1.729861984E-2,2.943796938E-1,-5.744632073E-2,-9.538035824E-1,1.780176253E2,8.309088313E0,3.402629574E1,-1.753754684E2
8.209593030E1,1.814048242E-2,2.954749926E-1,-5.815350819E-2,-9.534063253E-1,1.779211398E2,8.449577094E0,3.414613605E1,-1.752205772E2
8.210093207E1,1.915920690E-2,2.959628062E-1,-5.704085498E-2,-9.533023041E-1,1.778043823E2,8.349180113E0,3.420103617E1,-1.751245320E2
8.210591723E1,2.039151281E-2,2.951756738E-1,-5.454903267E-2,-9.536665617E-1,1.776631428E2,8.059423777E0,3.410931875E1,-1.750740287E2
8.211090244E1,2.111896682E-2,2.939381122E-1,-5.127649725E-2,-9.542143870E-1,1.775797647E2,7.641251771E0,3.397244529E1,-1.751269406E2
8.211588770E1,2.145935574E-2,2.924000574E-1,-4.958633687E-2,-9.547685048E-1,1.775407502E2,7.414097432E0,3.379482441E1,-1.751698102E2
8.212081822E1,2.115775440E-2,2.918652816E-1,-5.038213611E-2,-9.548971920E-1,1.775753190E2,7.501061422E0,3.372936401E1,-1.751844977E2
8.212580061E1,2.055829911E-2,2.924350527E-1,-5.297906376E-2,-9.545953672E-1,1.776440265E2,7.826375916E0,3.378899356E1,-1.751521475E2
8.213078311E1,2.009687015E-2,2.930867348E-1,-5.581638111E-2,-9.542435817E-1,1.776969133E2,8.190268778E0,3.385608701E1,-1.750903667E2
8.213576556E1,1.991807951E-2,2.934981911E-1,-5.746864987E-2,-9.540227650E-1,1.777174053E2,8.406372712E0,3.389816882E1,-1.750418095E2
8.214076613E1,2.027680312E-2,2.936650625E-1,-5.758411615E-2,-9.539568920E-1,1.776762903E2,8.437992193E0,3.391430893E1,-1.749875885E2
8.214574947E1,2.105947890E-2,2.931679560E-1,-5.607270031E-2,-9.541828442E-1,1.775865831E2,8.263477259E0,3.385616584E1,-1.749522711E2
8.215073285E1,2.200912930E-2,2.923340011E-1,-5.399357027E-2,-9.545371257E-1,1.774777359E2,8.016746123E0,3.375967389E1,-1.749220848E2
8.215571624E1,2.287756850E-2,2.912529475E-1,-5.244460833E-2,-9.549334534E-1,1.773781950E2,7.834031825E0,3.363186937E1,-1.748842595E2
8.216068181E1,2.364697190E-2,2.899924100E-1,-5.220052278E-2,-9.553116394E-1,1.772900040E2,7.817239390E0,3.347667598E1,-1.748097678E2
8.216566426E1,2.423966040E-2,2.895595812E-1,-5.324477058E-2,-9.553704424E-1,1.772220674E2,7.972665612E0,3.341450415E1,-1.746966728E2
8.217064671E1,2.498106012E-2,2.895711257E-1,-5.459438654E-2,-9.552716696E-1,1.771370836E2,8.179328020E0,3.340204480E1,-1.745461545E2
8.217562921E1,2.616185220E-2,2.896914478E-1,-5.556784846E-2,-9.551474424E-1,1.770017305E2,8.355072443E0,3.340053774E1,-1.743513440E2
8.218062415E1,2.794298999E-2,2.894537797E-1,-5.571036171E-2,-9.551607479E-1,1.767975524E2,8.440356610E0,3.335578657E1,-1.741157590E2
8.218560723E1,3.029142924E-2,2.884813109E-1,-5.489965034E-2,-9.554302648E-1,1.765283268E2,8.412448944E0,3.322454070E1,-1.738542127E2
8.219059035E1,3.284544248E-2,2.867694823E-1,-5.409306990E-2,-9.559070984E-1,1.762355125E2,8.382317937E0,3.300392908E1,-1.735768093E2
8.219557342E1,3.523191440E-2,2.852159602E-1,-5.392997238E-2,-9.562960453E-1,1.759618843E2,8.431029031E0,3.279955469E1,-1.732946713E2
8.220058322E1,3.745907294E-2,2.839408221E-1,-5.503683572E-2,-9.565277697E-1,1.757065019E2,8.642189378E0,3.262044089E1,-1.729814942E2
8.220556759E1,3.953729532E-2,2.834856036E-1,-5.662827135E-2,-9.564862538E-1,1.754681785E2,8.921667535E0,3.253551665E1,-1.726576889E2
8.221055207E1,4.194452350E-2,2.830986113E-1,-5.793103648E-2,-9.564203199E-1,1.751921012E2,9.176233027E0,3.245674539E1,-1.723016128E2
8.221553650E1,4.476514620E-2,2.827302476E-1,-5.842117234E-2,-9.563716095E-1,1.748685773E2,9.340127475E0,3.238189037E1,-1.719227243E2
8.222050322E1,4.810903266E-2,2.818351885E-1,-5.845711413E-2,-9.564712297E-1,1.744849821E2,9.455116850E0,3.224291068E1,-1.715024613E2
8.222548671E1,5.175725402E-2,2.803099703E-1,-5.831612920E-2,-9.567375483E-1,1.740664044E2,9.546368087E0,3.202772606E1,-1.710611952E2
8.223047025E1,5.544313213E-2,2.783965891E-1,-5.884212882E-2,-9.570574707E-1,1.736434256E2,9.716454887E0,3.175972754E1,-1.705988101E2
8.223545379E1,5.893338104E-2,2.767101946E-1,-6.018476127E-2,-9.572544695E-1,1.732428167E2,9.986220113E0,3.151154489E1,-1.701299887E2
8.224042733E1,6.229031863E-2,2.754493855E-1,-6.201664247E-2,-9.572886129E-1,1.728574312E2,1.031947069E1,3.130831087E1,-1.696550892E2
8.224541030E1,6.563427393E-2,2.745974038E-1,-6.350435779E-2,-9.572124135E-1,1.724734557E2,1.061366848E1,3.115532902E1,-1.691881920E2
8.225039332E1,6.919736307E-2,2.737326052E-1,-6.436637476E-2,-9.571515844E-1,1.720642246E2,1.083332351E1,3.100408767E1,-1.687169285E2
8.225537639E1,7.303089278E-2,2.724240824E-1,-6.467956808E-2,-9.572189726E-1,1.716238191E2,1.098124907E1,3.080326337E1,-1.682404953E2
8.226035718E1,7.702019806E-2,2.705766300E-1,-6.488443221E-2,-9.574164125E-1,1.711653861E2,1.110714412E1,3.053829827E1,-1.677604300E2
8.226534004E1,8.082765664E-2,2.685478123E-1,-6.535079922E-2,-9.576420184E-1,1.707277179E2,1.125354227E1,3.025046807E1,-1.673001702E2
8.227032296E1,8.430977424E-2,2.667804589E-1,-6.633759568E-2,-9.577679114E-1,1.703273293E2,1.145818405E1,2.998952820E1,-1.668601248E2
8.227530592E1,8.745036027E-2,2.654742539E-1,-6.772856375E-2,-9.577518972E-1,1.699661099E2,1.171071896E1,2.978000941E1,-1.664419075E2
8.228029801E1,9.035351527E-2,2.647179548E-1,-6.897512298E-2,-9.576027773E-1,1.696321102E2,1.194802468E1,2.963843369E1,-1.660479730E2
8.228528134E1,9.330363431E-2,2.640051461E-1,-6.984452350E-2,-9.574536319E-1,1.692926169E2,1.213897541E1,2.950581405E1,-1.656604709E2
8.229026473E1,9.628172562E-2,2.632026424E-1,-7.016174776E-2,-9.573565310E-1,1.689498090E2,1.225781279E1,2.936996247E1,-1.652903010E2
8.229524811E1,9.945379056E-2,2.620007619E-1,-7.039200176E-2,-9.573450320E-1,1.685845636E2,1.236104921E1,2.918615773E1,-1.649083018E2
8.230023233E1,1.025899941E-1,2.603038276E-1,-7.083752432E-2,-9.574441266E-1,1.682233330E2,1.247625579E1,2.894162661E1,-1.645364752E2
8.230521572E1,1.054127321E-1,2.589562498E-1,-7.137578781E-2,-9.574629567E-1,1.678981073E2,1.260022808E1,2.873989909E1,-1.641941919E2
8.231019915E1,1.080407703E-1,2.575155325E-1,-7.198689717E-2,-9.575128349E-1,1.675952263E2,1.272329573E1,2.852836789E1,-1.638773947E2
8.231518254E1,1.103629684E-1,2.565254419E-1,-7.266821318E-2,-9.574622936E-1,1.673275209E2,1.285601984E1,2.837153386E1,-1.635870139E2
8.232018082E1,1.126167399E-1,2.555194100E-1,-7.325002708E-2,-9.574245320E-1,1.670676375E2,1.297278286E1,2.821508265E1,-1.633093948E2
8.232516494E1,1.147835113E-1,2.545395078E-1,-7.347369501E-2,-9.574110928E-1,1.668177231E2,1.304197528E1,2.806875478E1,-1.630536376E2
8.233014910E1,1.168957963E-1,2.531210870E-1,-7.346769467E-2,-9.575320287E-1,1.665740324E2,1.306824248E1,2.787647862E1,-1.628229332E2
8.233513327E1,1.187350860E-1,2.516678897E-1,-7.349127044E-2,-9.576869456E-1,1.663617871E2,1.308809660E1,2.768343977E1,-1.626268562E2
8.234009629E1,1.202514486E-1,2.502947224E-1,-7.372782596E-2,-9.578394170E-1,1.661867708E2,1.312611438E1,2.750025405E1,-1.624632980E2
8.234507936E1,1.213683538E-1,2.492342609E-1,-7.400677232E-2,-9.579535498E-1,1.660578385E2,1.316538843E1,2.735778524E1,-1.623411472E2
8.235006249E1,1.221660900E-1,2.482910675E-1,-7.426218924E-2,-9.580773035E-1,1.659657393E2,1.319507416E1,2.723360006E1,-1.622569782E2
8.235504556E1,1.226478410E-1,2.476375635E-1,-7.430618617E-2,-9.581814729E-1,1.659101165E2,1.319694280E1,2.715095770E1,-1.622115053E2
8.236003197E1,1.229627797E-1,2.470585412E-1,-7.425768256E-2,-9.582943330E-1,1.658737519E2,1.318439251E1,2.708087525E1,-1.621877856E2
8.236501514E1,1.231050613E-1,2.466628312E-1,-7.396099802E-2,-9.584009403E-1,1.658573228E2,1.314104454E1,2.703880374E1,-1.621883512E2
8.236999842E1,1.233072192E-1,2.459318403E-1,-7.364724982E-2,-9.585869508E-1,1.658339794E2,1.308819422E1,2.695763968E1,-1.621900925E2
8.237498171E1,1.233770044E-1,2.450425303E-1,-7.316560203E-2,-9.588425667E-1,1.658259210E2,1.300642965E1,2.686311526E1,-1.622169766E2
8.237996806E1,1.233052316E-1,2.441495031E-1,-7.267017860E-2,-9.591172427E-1,1.658342089E2,1.291884439E1,2.677029827E1,-1.622618349E2
8.238495145E1,1.230126108E-1,2.435328665E-1,-7.213973154E-2,-9.593516038E-1,1.658679980E2,1.282809954E1,2.671283401E1,-1.623284340E2
8.238993483E1,1.225377194E-1,2.431966393E-1,-7.163485932E-2,-9.595354860E-1,1.659228314E2,1.274283356E1,2.668952528E1,-1.624102359E2
8.239491827E1,1.219411117E-1,2.429266464E-1,-7.102580788E-2,-9.597251400E-1,1.659917142E2,1.264298075E1,2.667721464E1,-1.625085817E2
8.239990592E1,1.213687723E-1,2.426319462E-1,-7.037101450E-2,-9.599204551E-1,1.660577902E2,1.253758847E1,2.666242671E1,-1.626057308E2
8.240488952E1,1.208353343E-1,2.423115356E-1,-6.985061776E-2,-9.601066779E-1,1.661193709E2,1.244930308E1,2.664165287E1,-1.626947155E2
8.240987317E1,1.203333274E-1,2.419734080E-1,-6.941684148E-2,-9.602864480E-1,1.661773195E2,1.237222743E1,2.661680010E1,-1.627776439E2
8.241485676E1,1.197618804E-1,2.418530250E-1,-6.902905303E-2,-9.604161578E-1,1.662432796E2,1.230453501E1,2.661704093E1,-1.628628477E2
8.241984837E1,1.191276619E-1,2.417071284E-1,-6.850829815E-2,-9.605690383E-1,1.663164797E2,1.221794413E1,2.661738016E1,-1.629602619E2
8.242483233E1,1.184391489E-1,2.416705639E-1,-6.794851514E-2,-9.607031310E-1,1.663959400E2,1.212777226E1,2.663157685E1,-1.630630713E2
8.242981634E1,1.178510309E-1,2.414238402E-1,-6.716060149E-2,-9.608928752E-1,1.664638087E2,1.200697333E1,2.662409054E1,-1.631646339E2
8.243480040E1,1.173196575E-1,2.409860376E-1,-6.620257970E-2,-9.611342498E-1,1.665251250E2,1.186202999E1,2.659660731E1,-1.632681920E2
8.243977150E1,1.167796375E-1,2.404557072E-1,-6.517002379E-2,-9.614033686E-1,1.665874350E2,1.170542639E1,2.655961880E1,-1.633768631E2
8.244475483E1,1.162442128E-1,2.398760644E-1,-6.451957435E-2,-9.616568937E-1,1.666492109E2,1.159504591E1,2.651018478E1,-1.634749607E2
8.244973822E1,1.157274826E-1,2.395113913E-1,-6.422178038E-2,-9.618300298E-1,1.667088262E2,1.153420419E1,2.647927363E1,-1.635558624E2
8.245472160E1,1.154357959E-1,2.389891761E-1,-6.414312590E-2,-9.620002132E-1,1.667424766E2,1.150311911E1,2.642375150E1,-1.636057992E2
8.245970645E1,1.153054285E-1,2.384956307E-1,-6.386332367E-2,-9.621569353E-1,1.667575160E2,1.145267524E1,2.637298970E1,-1.636406365E2
8.246468983E1,1.153965517E-1,2.377704695E-1,-6.327749884E-2,-9.623641711E-1,1.667470039E2,1.136528921E1,2.629797789E1,-1.636613911E2
8.246967327E1,1.155521839E-1,2.369637492E-1,-6.248346359E-2,-9.625963282E-1,1.667290496E2,1.125222104E1,2.621627278E1,-1.636815344E2
8.247465676E1,1.158087662E-1,2.359385673E-1,-6.187066832E-2,-9.628568650E-1,1.666994487E2,1.115919302E1,2.610514490E1,-1.636883975E2
8.247964280E1,1.160657996E-1,2.349900759E-1,-6.145405273E-2,-9.630845206E-1,1.666697949E2,1.109229286E1,2.599961974E1,-1.636879017E2
8.248462634E1,1.163821977E-1,2.341131698E-1,-6.110021349E-2,-9.632823946E-1,1.666332910E2,1.103659669E1,2.590066541E1,-1.636766345E2
8.248960994E1,1.167770467E-1,2.332492958E-1,-6.067297764E-2,-9.634711605E-1,1.665877340E2,1.097445322E1,2.580359045E1,-1.636572514E2
8.249459353E1,1.173060730E-1,2.323437586E-1,-6.016157280E-2,-9.636577444E-1,1.665266925E2,1.090477941E1,2.570165352E1,-1.636242399E2
